int	string	int	string	int	float	float	float	float	float
701103	销售部	11	完成订单时得到的宣传册增加3	11	5005	3	0	0	0
701203	销售部	12	完成订单时得到的宣传册增加4	11	5005	4	0	0	0
701303	销售部	13	完成订单时得到的宣传册增加4	11	5005	4	0	0	0
701403	销售部	14	完成订单时得到的宣传册增加4	11	5005	4	0	0	0
701503	销售部	15	完成订单时得到的宣传册增加5	11	5005	5	0	0	0
701603	销售部	16	完成订单时得到的宣传册增加5	11	5005	5	0	0	0
701703	销售部	17	完成订单时得到的宣传册增加5	11	5005	5	0	0	0
701803	销售部	18	完成订单时得到的宣传册增加6	11	5005	6	0	0	0
701903	销售部	19	完成订单时得到的宣传册增加6	11	5005	6	0	0	0
702003	销售部	20	完成订单时得到的宣传册增加6	11	5005	6	0	0	0
702103	销售部	21	完成订单时得到的宣传册增加7	11	5005	7	0	0	0
702203	销售部	22	完成订单时得到的宣传册增加7	11	5005	7	0	0	0
702303	销售部	23	完成订单时得到的宣传册增加7	11	5005	7	0	0	0
702403	销售部	24	完成订单时得到的宣传册增加8	11	5005	8	0	0	0
702503	销售部	25	完成订单时得到的宣传册增加8	11	5005	8	0	0	0
702603	销售部	26	完成订单时得到的宣传册增加8	11	5005	8	0	0	0
702703	销售部	27	完成订单时得到的宣传册增加9	11	5005	9	0	0	0
702803	销售部	28	完成订单时得到的宣传册增加9	11	5005	9	0	0	0
702903	销售部	29	完成订单时得到的宣传册增加9	11	5005	9	0	0	0
703003	销售部	30	完成订单时得到的宣传册增加10	11	5005	10	0	0	0
703103	销售部	31	完成订单时得到的宣传册增加10	11	5005	10	0	0	0
703203	销售部	32	完成订单时得到的宣传册增加10	11	5005	10	0	0	0
703303	销售部	33	完成订单时得到的宣传册增加11	11	5005	11	0	0	0
703403	销售部	34	完成订单时得到的宣传册增加11	11	5005	11	0	0	0
703503	销售部	35	完成订单时得到的宣传册增加11	11	5005	11	0	0	0
703603	销售部	36	完成订单时得到的宣传册增加12	11	5005	12	0	0	0
703703	销售部	37	完成订单时得到的宣传册增加12	11	5005	12	0	0	0
703803	销售部	38	完成订单时得到的宣传册增加12	11	5005	12	0	0	0
703903	销售部	39	完成订单时得到的宣传册增加13	11	5005	13	0	0	0
704003	销售部	40	完成订单时得到的宣传册增加13	11	5005	13	0	0	0
704103	销售部	41	完成订单时得到的宣传册增加13	11	5005	13	0	0	0
704203	销售部	42	完成订单时得到的宣传册增加14	11	5005	14	0	0	0
704303	销售部	43	完成订单时得到的宣传册增加14	11	5005	14	0	0	0
704403	销售部	44	完成订单时得到的宣传册增加14	11	5005	14	0	0	0
704503	销售部	45	完成订单时得到的宣传册增加15	11	5005	15	0	0	0
704603	销售部	46	完成订单时得到的宣传册增加15	11	5005	15	0	0	0
704703	销售部	47	完成订单时得到的宣传册增加15	11	5005	15	0	0	0
704803	销售部	48	完成订单时得到的宣传册增加16	11	5005	16	0	0	0
704903	销售部	49	完成订单时得到的宣传册增加16	11	5005	16	0	0	0
705003	销售部	50	完成订单时得到的宣传册增加16	11	5005	16	0	0	0
800101	商务部	1	第1档生产线可升至6级	12	1	6	0	0	0
800201	商务部	2	第1档生产线可升至7级	12	1	7	0	0	0
800301	商务部	3	第1档生产线可升至8级	12	1	8	0	0	0
800401	商务部	4	第1档生产线可升至9级	12	1	9	0	0	0
800501	商务部	5	第1档生产线可升至10级	12	1	10	0	0	0
800601	商务部	6	第1档生产线可升至11级	12	1	11	0	0	0
800701	商务部	7	第1档生产线可升至12级	12	1	12	0	0	0
800801	商务部	8	第1档生产线可升至13级	12	1	13	0	0	0
800901	商务部	9	第1档生产线可升至14级	12	1	14	0	0	0
801001	商务部	10	第1档生产线可升至15级	12	1	15	0	0	0
801101	商务部	11	第1档生产线可升至16级	12	1	16	0	0	0
801201	商务部	12	第1档生产线可升至17级	12	1	17	0	0	0
801301	商务部	13	第1档生产线可升至18级	12	1	18	0	0	0
801401	商务部	14	第1档生产线可升至19级	12	1	19	0	0	0
801501	商务部	15	第1档生产线可升至20级	12	1	20	0	0	0
801601	商务部	16	第1档生产线可升至21级	12	1	21	0	0	0
801701	商务部	17	第1档生产线可升至22级	12	1	22	0	0	0
801801	商务部	18	第1档生产线可升至23级	12	1	23	0	0	0
801901	商务部	19	第1档生产线可升至24级	12	1	24	0	0	0
802001	商务部	20	第1档生产线可升至25级	12	1	25	0	0	0
802101	商务部	21	第1档生产线可升至26级	12	1	26	0	0	0
802201	商务部	22	第1档生产线可升至27级	12	1	27	0	0	0
802301	商务部	23	第1档生产线可升至28级	12	1	28	0	0	0
802401	商务部	24	第1档生产线可升至29级	12	1	29	0	0	0
802501	商务部	25	第1档生产线可升至30级	12	1	30	0	0	0
802601	商务部	26	第1档生产线可升至31级	12	1	31	0	0	0
802701	商务部	27	第1档生产线可升至32级	12	1	32	0	0	0
802801	商务部	28	第1档生产线可升至33级	12	1	33	0	0	0
802901	商务部	29	第1档生产线可升至34级	12	1	34	0	0	0
803001	商务部	30	第1档生产线可升至35级	12	1	35	0	0	0
803101	商务部	31	第1档生产线可升至36级	12	1	36	0	0	0
803201	商务部	32	第1档生产线可升至37级	12	1	37	0	0	0
803301	商务部	33	第1档生产线可升至38级	12	1	38	0	0	0
803401	商务部	34	第1档生产线可升至39级	12	1	39	0	0	0
803501	商务部	35	第1档生产线可升至40级	12	1	40	0	0	0
803601	商务部	36	第1档生产线可升至41级	12	1	41	0	0	0
803701	商务部	37	第1档生产线可升至42级	12	1	42	0	0	0
803801	商务部	38	第1档生产线可升至43级	12	1	43	0	0	0
803901	商务部	39	第1档生产线可升至44级	12	1	44	0	0	0
804001	商务部	40	第1档生产线可升至45级	12	1	45	0	0	0
804101	商务部	41	第1档生产线可升至46级	12	1	46	0	0	0
804201	商务部	42	第1档生产线可升至47级	12	1	47	0	0	0
804301	商务部	43	第1档生产线可升至48级	12	1	48	0	0	0
804401	商务部	44	第1档生产线可升至49级	12	1	49	0	0	0
804501	商务部	45	第1档生产线可升至50级	12	1	50	0	0	0
804601	商务部	46	第1档生产线可升至51级	12	1	51	0	0	0
804701	商务部	47	第1档生产线可升至52级	12	1	52	0	0	0
804801	商务部	48	第1档生产线可升至53级	12	1	53	0	0	0
804901	商务部	49	第1档生产线可升至54级	12	1	54	0	0	0
805001	商务部	50	第1档生产线可升至55级	12	1	55	0	0	0
900101	办公室	1	公务事件奖励增加1%	13	1	0	0	0	0
900201	办公室	2	公务事件奖励增加2%	13	2	0	0	0	0
900301	办公室	3	公务事件奖励增加3%	13	3	0	0	0	0
900401	办公室	4	公务事件奖励增加4%	13	4	0	0	0	0
900501	办公室	5	公务事件奖励增加5%	13	5	0	0	0	0
900601	办公室	6	公务事件奖励增加6%	13	6	0	0	0	0
900701	办公室	7	公务事件奖励增加7%	13	7	0	0	0	0
900801	办公室	8	公务事件奖励增加8%	13	8	0	0	0	0
900901	办公室	9	公务事件奖励增加9%	13	9	0	0	0	0
901001	办公室	10	公务事件奖励增加10%	13	10	0	0	0	0
901101	办公室	11	公务事件奖励增加11%	13	11	0	0	0	0
901201	办公室	12	公务事件奖励增加12%	13	12	0	0	0	0
901301	办公室	13	公务事件奖励增加13%	13	13	0	0	0	0
901401	办公室	14	公务事件奖励增加14%	13	14	0	0	0	0
901501	办公室	15	公务事件奖励增加15%	13	15	0	0	0	0
901601	办公室	16	公务事件奖励增加16%	13	16	0	0	0	0
901701	办公室	17	公务事件奖励增加17%	13	17	0	0	0	0
901801	办公室	18	公务事件奖励增加18%	13	18	0	0	0	0
901901	办公室	19	公务事件奖励增加19%	13	19	0	0	0	0
902001	办公室	20	公务事件奖励增加20%	13	20	0	0	0	0
902101	办公室	21	公务事件奖励增加21%	13	21	0	0	0	0
902201	办公室	22	公务事件奖励增加22%	13	22	0	0	0	0
902301	办公室	23	公务事件奖励增加23%	13	23	0	0	0	0
902401	办公室	24	公务事件奖励增加24%	13	24	0	0	0	0
902501	办公室	25	公务事件奖励增加25%	13	25	0	0	0	0
902601	办公室	26	公务事件奖励增加26%	13	26	0	0	0	0
902701	办公室	27	公务事件奖励增加27%	13	27	0	0	0	0
902801	办公室	28	公务事件奖励增加28%	13	28	0	0	0	0
902901	办公室	29	公务事件奖励增加29%	13	29	0	0	0	0
903001	办公室	30	公务事件奖励增加30%	13	30	0	0	0	0
903101	办公室	31	公务事件奖励增加31%	13	31	0	0	0	0
903201	办公室	32	公务事件奖励增加32%	13	32	0	0	0	0
903301	办公室	33	公务事件奖励增加33%	13	33	0	0	0	0
903401	办公室	34	公务事件奖励增加34%	13	34	0	0	0	0
903501	办公室	35	公务事件奖励增加35%	13	35	0	0	0	0
903601	办公室	36	公务事件奖励增加36%	13	36	0	0	0	0
903701	办公室	37	公务事件奖励增加37%	13	37	0	0	0	0
903801	办公室	38	公务事件奖励增加38%	13	38	0	0	0	0
903901	办公室	39	公务事件奖励增加39%	13	39	0	0	0	0
904001	办公室	40	公务事件奖励增加40%	13	40	0	0	0	0
904101	办公室	41	公务事件奖励增加41%	13	41	0	0	0	0
904201	办公室	42	公务事件奖励增加42%	13	42	0	0	0	0
904301	办公室	43	公务事件奖励增加43%	13	43	0	0	0	0
904401	办公室	44	公务事件奖励增加44%	13	44	0	0	0	0
904501	办公室	45	公务事件奖励增加45%	13	45	0	0	0	0
904601	办公室	46	公务事件奖励增加46%	13	46	0	0	0	0
904701	办公室	47	公务事件奖励增加47%	13	47	0	0	0	0
904801	办公室	48	公务事件奖励增加48%	13	48	0	0	0	0
904901	办公室	49	公务事件奖励增加49%	13	49	0	0	0	0
905001	办公室	50	公务事件奖励增加50%	13	50	0	0	0	0
900102	办公室	1	待办公务上限增加0项	15	0	0	0	0	0
900202	办公室	2	待办公务上限增加1项	15	1	0	0	0	0
900302	办公室	3	待办公务上限增加1项	15	1	0	0	0	0
900402	办公室	4	待办公务上限增加1项	15	1	0	0	0	0
900502	办公室	5	待办公务上限增加2项	15	2	0	0	0	0
900602	办公室	6	待办公务上限增加2项	15	2	0	0	0	0
900702	办公室	7	待办公务上限增加2项	15	2	0	0	0	0
900802	办公室	8	待办公务上限增加3项	15	3	0	0	0	0
900902	办公室	9	待办公务上限增加3项	15	3	0	0	0	0
901002	办公室	10	待办公务上限增加3项	15	3	0	0	0	0
901102	办公室	11	待办公务上限增加4项	15	4	0	0	0	0
901202	办公室	12	待办公务上限增加4项	15	4	0	0	0	0
901302	办公室	13	待办公务上限增加4项	15	4	0	0	0	0
901402	办公室	14	待办公务上限增加5项	15	5	0	0	0	0
901502	办公室	15	待办公务上限增加5项	15	5	0	0	0	0
901602	办公室	16	待办公务上限增加5项	15	5	0	0	0	0
901702	办公室	17	待办公务上限增加6项	15	6	0	0	0	0
901802	办公室	18	待办公务上限增加6项	15	6	0	0	0	0
901902	办公室	19	待办公务上限增加6项	15	6	0	0	0	0
902002	办公室	20	待办公务上限增加7项	15	7	0	0	0	0
902102	办公室	21	待办公务上限增加7项	15	7	0	0	0	0
902202	办公室	22	待办公务上限增加7项	15	7	0	0	0	0
902302	办公室	23	待办公务上限增加8项	15	8	0	0	0	0
902402	办公室	24	待办公务上限增加8项	15	8	0	0	0	0
902502	办公室	25	待办公务上限增加8项	15	8	0	0	0	0
902602	办公室	26	待办公务上限增加9项	15	9	0	0	0	0
902702	办公室	27	待办公务上限增加9项	15	9	0	0	0	0
902802	办公室	28	待办公务上限增加9项	15	9	0	0	0	0
902902	办公室	29	待办公务上限增加10项	15	10	0	0	0	0
903002	办公室	30	待办公务上限增加10项	15	10	0	0	0	0
903102	办公室	31	待办公务上限增加10项	15	10	0	0	0	0
903202	办公室	32	待办公务上限增加11项	15	11	0	0	0	0
903302	办公室	33	待办公务上限增加11项	15	11	0	0	0	0
903402	办公室	34	待办公务上限增加11项	15	11	0	0	0	0
903502	办公室	35	待办公务上限增加12项	15	12	0	0	0	0
903602	办公室	36	待办公务上限增加12项	15	12	0	0	0	0
903702	办公室	37	待办公务上限增加12项	15	12	0	0	0	0
903802	办公室	38	待办公务上限增加13项	15	13	0	0	0	0
903902	办公室	39	待办公务上限增加13项	15	13	0	0	0	0
904002	办公室	40	待办公务上限增加13项	15	13	0	0	0	0
904102	办公室	41	待办公务上限增加14项	15	14	0	0	0	0
904202	办公室	42	待办公务上限增加14项	15	14	0	0	0	0
904302	办公室	43	待办公务上限增加14项	15	14	0	0	0	0
904402	办公室	44	待办公务上限增加15项	15	15	0	0	0	0
904502	办公室	45	待办公务上限增加15项	15	15	0	0	0	0
904602	办公室	46	待办公务上限增加15项	15	15	0	0	0	0
904702	办公室	47	待办公务上限增加16项	15	16	0	0	0	0
904802	办公室	48	待办公务上限增加16项	15	16	0	0	0	0
904902	办公室	49	待办公务上限增加16项	15	16	0	0	0	0
905002	办公室	50	待办公务上限增加17项	15	17	0	0	0	0
1000101	接待室	1	排队等待的粉丝队列上限增加0人	16	0	0	0	0	0
1000201	接待室	2	排队等待的粉丝队列上限增加0人	16	0	0	0	0	0
1000301	接待室	3	排队等待的粉丝队列上限增加0人	16	0	0	0	0	0
1000401	接待室	4	排队等待的粉丝队列上限增加0人	16	0	0	0	0	0
1000501	接待室	5	排队等待的粉丝队列上限增加1人	16	1	0	0	0	0
1000601	接待室	6	排队等待的粉丝队列上限增加1人	16	1	0	0	0	0
1000701	接待室	7	排队等待的粉丝队列上限增加1人	16	1	0	0	0	0
1000801	接待室	8	排队等待的粉丝队列上限增加1人	16	1	0	0	0	0
1000901	接待室	9	排队等待的粉丝队列上限增加1人	16	1	0	0	0	0
1001001	接待室	10	排队等待的粉丝队列上限增加2人	16	2	0	0	0	0
1001101	接待室	11	排队等待的粉丝队列上限增加2人	16	2	0	0	0	0
1001201	接待室	12	排队等待的粉丝队列上限增加2人	16	2	0	0	0	0
1001301	接待室	13	排队等待的粉丝队列上限增加2人	16	2	0	0	0	0
1001401	接待室	14	排队等待的粉丝队列上限增加2人	16	2	0	0	0	0
1001501	接待室	15	排队等待的粉丝队列上限增加3人	16	3	0	0	0	0
1001601	接待室	16	排队等待的粉丝队列上限增加3人	16	3	0	0	0	0
1001701	接待室	17	排队等待的粉丝队列上限增加3人	16	3	0	0	0	0
1001801	接待室	18	排队等待的粉丝队列上限增加3人	16	3	0	0	0	0
1001901	接待室	19	排队等待的粉丝队列上限增加3人	16	3	0	0	0	0
1002001	接待室	20	排队等待的粉丝队列上限增加4人	16	4	0	0	0	0
1002101	接待室	21	排队等待的粉丝队列上限增加4人	16	4	0	0	0	0
1002201	接待室	22	排队等待的粉丝队列上限增加4人	16	4	0	0	0	0
1002301	接待室	23	排队等待的粉丝队列上限增加4人	16	4	0	0	0	0
1002401	接待室	24	排队等待的粉丝队列上限增加4人	16	4	0	0	0	0
1002501	接待室	25	排队等待的粉丝队列上限增加5人	16	5	0	0	0	0
1002601	接待室	26	排队等待的粉丝队列上限增加5人	16	5	0	0	0	0
1002701	接待室	27	排队等待的粉丝队列上限增加5人	16	5	0	0	0	0
1002801	接待室	28	排队等待的粉丝队列上限增加5人	16	5	0	0	0	0
1002901	接待室	29	排队等待的粉丝队列上限增加5人	16	5	0	0	0	0
1003001	接待室	30	排队等待的粉丝队列上限增加6人	16	6	0	0	0	0
1003101	接待室	31	排队等待的粉丝队列上限增加6人	16	6	0	0	0	0
1003201	接待室	32	排队等待的粉丝队列上限增加6人	16	6	0	0	0	0
1003301	接待室	33	排队等待的粉丝队列上限增加6人	16	6	0	0	0	0
1003401	接待室	34	排队等待的粉丝队列上限增加6人	16	6	0	0	0	0
1003501	接待室	35	排队等待的粉丝队列上限增加7人	16	7	0	0	0	0
1003601	接待室	36	排队等待的粉丝队列上限增加7人	16	7	0	0	0	0
1003701	接待室	37	排队等待的粉丝队列上限增加7人	16	7	0	0	0	0
1003801	接待室	38	排队等待的粉丝队列上限增加7人	16	7	0	0	0	0
1003901	接待室	39	排队等待的粉丝队列上限增加7人	16	7	0	0	0	0
1004001	接待室	40	排队等待的粉丝队列上限增加8人	16	8	0	0	0	0
1004101	接待室	41	排队等待的粉丝队列上限增加8人	16	8	0	0	0	0
1004201	接待室	42	排队等待的粉丝队列上限增加8人	16	8	0	0	0	0
1004301	接待室	43	排队等待的粉丝队列上限增加8人	16	8	0	0	0	0
1004401	接待室	44	排队等待的粉丝队列上限增加8人	16	8	0	0	0	0
1004501	接待室	45	排队等待的粉丝队列上限增加9人	16	9	0	0	0	0
1004601	接待室	46	排队等待的粉丝队列上限增加9人	16	9	0	0	0	0
1004701	接待室	47	排队等待的粉丝队列上限增加9人	16	9	0	0	0	0
1004801	接待室	48	排队等待的粉丝队列上限增加9人	16	9	0	0	0	0
1004901	接待室	49	排队等待的粉丝队列上限增加9人	16	9	0	0	0	0
1005001	接待室	50	排队等待的粉丝队列上限增加10人	16	10	0	0	0	0
1000102	接待室	1	粉丝探班事件触发间隔减少5秒	17	5	0	0	0	0
1000202	接待室	2	粉丝探班事件触发间隔减少10秒	17	10	0	0	0	0
1000302	接待室	3	粉丝探班事件触发间隔减少15秒	17	15	0	0	0	0
1000402	接待室	4	粉丝探班事件触发间隔减少20秒	17	20	0	0	0	0
1000502	接待室	5	粉丝探班事件触发间隔减少25秒	17	25	0	0	0	0
1000602	接待室	6	粉丝探班事件触发间隔减少30秒	17	30	0	0	0	0
1000702	接待室	7	粉丝探班事件触发间隔减少35秒	17	35	0	0	0	0
1000802	接待室	8	粉丝探班事件触发间隔减少40秒	17	40	0	0	0	0
1000902	接待室	9	粉丝探班事件触发间隔减少45秒	17	45	0	0	0	0
1001002	接待室	10	粉丝探班事件触发间隔减少50秒	17	50	0	0	0	0
1001102	接待室	11	粉丝探班事件触发间隔减少54秒	17	54	0	0	0	0
1001202	接待室	12	粉丝探班事件触发间隔减少58秒	17	58	0	0	0	0
1001302	接待室	13	粉丝探班事件触发间隔减少62秒	17	62	0	0	0	0
1001402	接待室	14	粉丝探班事件触发间隔减少66秒	17	66	0	0	0	0
1001502	接待室	15	粉丝探班事件触发间隔减少70秒	17	70	0	0	0	0
1001602	接待室	16	粉丝探班事件触发间隔减少74秒	17	74	0	0	0	0
1001702	接待室	17	粉丝探班事件触发间隔减少78秒	17	78	0	0	0	0
1001802	接待室	18	粉丝探班事件触发间隔减少82秒	17	82	0	0	0	0
1001902	接待室	19	粉丝探班事件触发间隔减少86秒	17	86	0	0	0	0
1002002	接待室	20	粉丝探班事件触发间隔减少90秒	17	90	0	0	0	0
1002102	接待室	21	粉丝探班事件触发间隔减少93秒	17	93	0	0	0	0
1002202	接待室	22	粉丝探班事件触发间隔减少96秒	17	96	0	0	0	0
1002302	接待室	23	粉丝探班事件触发间隔减少99秒	17	99	0	0	0	0
1002402	接待室	24	粉丝探班事件触发间隔减少102秒	17	102	0	0	0	0
1002502	接待室	25	粉丝探班事件触发间隔减少105秒	17	105	0	0	0	0
1002602	接待室	26	粉丝探班事件触发间隔减少108秒	17	108	0	0	0	0
1002702	接待室	27	粉丝探班事件触发间隔减少111秒	17	111	0	0	0	0
1002802	接待室	28	粉丝探班事件触发间隔减少114秒	17	114	0	0	0	0
1002902	接待室	29	粉丝探班事件触发间隔减少117秒	17	117	0	0	0	0
1003002	接待室	30	粉丝探班事件触发间隔减少120秒	17	120	0	0	0	0
1003102	接待室	31	粉丝探班事件触发间隔减少122秒	17	122	0	0	0	0
1003202	接待室	32	粉丝探班事件触发间隔减少124秒	17	124	0	0	0	0
1003302	接待室	33	粉丝探班事件触发间隔减少126秒	17	126	0	0	0	0
1003402	接待室	34	粉丝探班事件触发间隔减少128秒	17	128	0	0	0	0
1003502	接待室	35	粉丝探班事件触发间隔减少130秒	17	130	0	0	0	0
1003602	接待室	36	粉丝探班事件触发间隔减少132秒	17	132	0	0	0	0
1003702	接待室	37	粉丝探班事件触发间隔减少134秒	17	134	0	0	0	0
1003802	接待室	38	粉丝探班事件触发间隔减少136秒	17	136	0	0	0	0
1003902	接待室	39	粉丝探班事件触发间隔减少138秒	17	138	0	0	0	0
1004002	接待室	40	粉丝探班事件触发间隔减少140秒	17	140	0	0	0	0
1004102	接待室	41	粉丝探班事件触发间隔减少141秒	17	141	0	0	0	0
1004202	接待室	42	粉丝探班事件触发间隔减少142秒	17	142	0	0	0	0
1004302	接待室	43	粉丝探班事件触发间隔减少143秒	17	143	0	0	0	0
1004402	接待室	44	粉丝探班事件触发间隔减少144秒	17	144	0	0	0	0
1004502	接待室	45	粉丝探班事件触发间隔减少145秒	17	145	0	0	0	0
1004602	接待室	46	粉丝探班事件触发间隔减少146秒	17	146	0	0	0	0
1004702	接待室	47	粉丝探班事件触发间隔减少147秒	17	147	0	0	0	0
1004802	接待室	48	粉丝探班事件触发间隔减少148秒	17	148	0	0	0	0
1004902	接待室	49	粉丝探班事件触发间隔减少149秒	17	149	0	0	0	0
1005002	接待室	50	粉丝探班事件触发间隔减少150秒	17	150	0	0	0	0
1000103	接待室	1	粉丝探班事件奖励增加10%	18	10	0	0	0	0
1000203	接待室	2	粉丝探班事件奖励增加20%	18	20	0	0	0	0
1000303	接待室	3	粉丝探班事件奖励增加30%	18	30	0	0	0	0
1000403	接待室	4	粉丝探班事件奖励增加40%	18	40	0	0	0	0
1000503	接待室	5	粉丝探班事件奖励增加50%	18	50	0	0	0	0
1000603	接待室	6	粉丝探班事件奖励增加60%	18	60	0	0	0	0
1000703	接待室	7	粉丝探班事件奖励增加70%	18	70	0	0	0	0
1000803	接待室	8	粉丝探班事件奖励增加80%	18	80	0	0	0	0
1000903	接待室	9	粉丝探班事件奖励增加90%	18	90	0	0	0	0
1001003	接待室	10	粉丝探班事件奖励增加100%	18	100	0	0	0	0
1001103	接待室	11	粉丝探班事件奖励增加110%	18	110	0	0	0	0
1001203	接待室	12	粉丝探班事件奖励增加120%	18	120	0	0	0	0
1001303	接待室	13	粉丝探班事件奖励增加130%	18	130	0	0	0	0
1001403	接待室	14	粉丝探班事件奖励增加140%	18	140	0	0	0	0
1001503	接待室	15	粉丝探班事件奖励增加150%	18	150	0	0	0	0
1001603	接待室	16	粉丝探班事件奖励增加160%	18	160	0	0	0	0
1001703	接待室	17	粉丝探班事件奖励增加170%	18	170	0	0	0	0
1001803	接待室	18	粉丝探班事件奖励增加180%	18	180	0	0	0	0
1001903	接待室	19	粉丝探班事件奖励增加190%	18	190	0	0	0	0
1002003	接待室	20	粉丝探班事件奖励增加200%	18	200	0	0	0	0
1002103	接待室	21	粉丝探班事件奖励增加210%	18	210	0	0	0	0
1002203	接待室	22	粉丝探班事件奖励增加220%	18	220	0	0	0	0
1002303	接待室	23	粉丝探班事件奖励增加230%	18	230	0	0	0	0
1002403	接待室	24	粉丝探班事件奖励增加240%	18	240	0	0	0	0
1002503	接待室	25	粉丝探班事件奖励增加250%	18	250	0	0	0	0
1002603	接待室	26	粉丝探班事件奖励增加260%	18	260	0	0	0	0
1002703	接待室	27	粉丝探班事件奖励增加270%	18	270	0	0	0	0
1002803	接待室	28	粉丝探班事件奖励增加280%	18	280	0	0	0	0
1002903	接待室	29	粉丝探班事件奖励增加290%	18	290	0	0	0	0
1003003	接待室	30	粉丝探班事件奖励增加300%	18	300	0	0	0	0
1003103	接待室	31	粉丝探班事件奖励增加310%	18	310	0	0	0	0
1003203	接待室	32	粉丝探班事件奖励增加320%	18	320	0	0	0	0
1003303	接待室	33	粉丝探班事件奖励增加330%	18	330	0	0	0	0
1003403	接待室	34	粉丝探班事件奖励增加340%	18	340	0	0	0	0
1003503	接待室	35	粉丝探班事件奖励增加350%	18	350	0	0	0	0
1003603	接待室	36	粉丝探班事件奖励增加360%	18	360	0	0	0	0
1003703	接待室	37	粉丝探班事件奖励增加370%	18	370	0	0	0	0
1003803	接待室	38	粉丝探班事件奖励增加380%	18	380	0	0	0	0
1003903	接待室	39	粉丝探班事件奖励增加390%	18	390	0	0	0	0
1004003	接待室	40	粉丝探班事件奖励增加400%	18	400	0	0	0	0
1004103	接待室	41	粉丝探班事件奖励增加410%	18	410	0	0	0	0
1004203	接待室	42	粉丝探班事件奖励增加420%	18	420	0	0	0	0
1004303	接待室	43	粉丝探班事件奖励增加430%	18	430	0	0	0	0
1004403	接待室	44	粉丝探班事件奖励增加440%	18	440	0	0	0	0
1004503	接待室	45	粉丝探班事件奖励增加450%	18	450	0	0	0	0
1004603	接待室	46	粉丝探班事件奖励增加460%	18	460	0	0	0	0
1004703	接待室	47	粉丝探班事件奖励增加470%	18	470	0	0	0	0
1004803	接待室	48	粉丝探班事件奖励增加480%	18	480	0	0	0	0
1004903	接待室	49	粉丝探班事件奖励增加490%	18	490	0	0	0	0
1005003	接待室	50	粉丝探班事件奖励增加500%	18	500	0	0	0	0
1100101	会议室	1	等待召开的会议上限增加0场	19	0	0	0	0	0
1100201	会议室	2	等待召开的会议上限增加1场	19	1	0	0	0	0
1100301	会议室	3	等待召开的会议上限增加1场	19	1	0	0	0	0
1100401	会议室	4	等待召开的会议上限增加1场	19	1	0	0	0	0
1100501	会议室	5	等待召开的会议上限增加1场	19	1	0	0	0	0
1100601	会议室	6	等待召开的会议上限增加1场	19	1	0	0	0	0
1100701	会议室	7	等待召开的会议上限增加1场	19	1	0	0	0	0
1100801	会议室	8	等待召开的会议上限增加1场	19	1	0	0	0	0
1100901	会议室	9	等待召开的会议上限增加1场	19	1	0	0	0	0
1101001	会议室	10	等待召开的会议上限增加2场	19	2	0	0	0	0
1101101	会议室	11	等待召开的会议上限增加2场	19	2	0	0	0	0
1101201	会议室	12	等待召开的会议上限增加2场	19	2	0	0	0	0
1101301	会议室	13	等待召开的会议上限增加2场	19	2	0	0	0	0
1101401	会议室	14	等待召开的会议上限增加2场	19	2	0	0	0	0
1101501	会议室	15	等待召开的会议上限增加2场	19	2	0	0	0	0
1101601	会议室	16	等待召开的会议上限增加2场	19	2	0	0	0	0
1101701	会议室	17	等待召开的会议上限增加2场	19	2	0	0	0	0
1101801	会议室	18	等待召开的会议上限增加3场	19	3	0	0	0	0
1101901	会议室	19	等待召开的会议上限增加3场	19	3	0	0	0	0
1102001	会议室	20	等待召开的会议上限增加3场	19	3	0	0	0	0
1102101	会议室	21	等待召开的会议上限增加3场	19	3	0	0	0	0
1102201	会议室	22	等待召开的会议上限增加3场	19	3	0	0	0	0
1102301	会议室	23	等待召开的会议上限增加3场	19	3	0	0	0	0
1102401	会议室	24	等待召开的会议上限增加3场	19	3	0	0	0	0
1102501	会议室	25	等待召开的会议上限增加3场	19	3	0	0	0	0
1102601	会议室	26	等待召开的会议上限增加4场	19	4	0	0	0	0
1102701	会议室	27	等待召开的会议上限增加4场	19	4	0	0	0	0
1102801	会议室	28	等待召开的会议上限增加4场	19	4	0	0	0	0
1102901	会议室	29	等待召开的会议上限增加4场	19	4	0	0	0	0
1103001	会议室	30	等待召开的会议上限增加4场	19	4	0	0	0	0
1103101	会议室	31	等待召开的会议上限增加4场	19	4	0	0	0	0
1103201	会议室	32	等待召开的会议上限增加4场	19	4	0	0	0	0
1103301	会议室	33	等待召开的会议上限增加4场	19	4	0	0	0	0
1103401	会议室	34	等待召开的会议上限增加5场	19	5	0	0	0	0
1103501	会议室	35	等待召开的会议上限增加5场	19	5	0	0	0	0
1103601	会议室	36	等待召开的会议上限增加5场	19	5	0	0	0	0
1103701	会议室	37	等待召开的会议上限增加5场	19	5	0	0	0	0
1103801	会议室	38	等待召开的会议上限增加5场	19	5	0	0	0	0
1103901	会议室	39	等待召开的会议上限增加5场	19	5	0	0	0	0
1104001	会议室	40	等待召开的会议上限增加5场	19	5	0	0	0	0
1104101	会议室	41	等待召开的会议上限增加5场	19	5	0	0	0	0
1104201	会议室	42	等待召开的会议上限增加6场	19	6	0	0	0	0
1104301	会议室	43	等待召开的会议上限增加6场	19	6	0	0	0	0
1104401	会议室	44	等待召开的会议上限增加6场	19	6	0	0	0	0
