int	string	string	string	string
618	PfSkin - ArtistDetailUI	s33x8418jazc1l3-n67_gjpx	tsrcName	Original Name:
619	PfSkin - ArtistDetailUI	s33x8418jazc1l3-n14_k1jx	level	Level：100/[color=#488fc1]100[/color]
620	PfSkin - ArtistDetailUI	s33x8418jazc1l3-n33_k1jx	upgradeBtn	UPGRADE
621	PfSkin - ArtistExpertItem1	s33x8418jazc1l4-n103_k1jx	title	Name
622	PfSkin - ArtistExpertItem2	s33x8418jazc1l5-n125_qw0i	title	Name
623	PfSkin - ArtistFindPanel	s33x8418tqflt269-n26_d6rl	gold	9,999.9K
624	PfSkin - ArtistFindPanel	s33x8418tqflt269-n29_d6rl	time	Next Recruiting: 00: 00: 00
625	PfSkin - ArtistFindPanel	s33x8418tqflt269-n32_9ut9	leaveTip	Next Recruiting: 00: 00: 00
626	PfSkin - ArtistFindPanel	s33x8418tqflt269-n59_tqfl	dialog1	Content
627	PfSkin - ArtistFindPanel	s33x8418tqflt269-n60_tqfl	dialog2	Content
628	PfSkin - ArtistFindPanel	s33x8418tqflt269-n61_tqfl	dialog3	Content
629	PfSkin - ArtistForzenItem	s33x8418jazc1lz-n50_d6rl	name	Actor Name
630	Cooperation - CooperationMainPanel	k9ycebr5w3bv0-n30_w3bv	time	0:00:00
631	PfSkin - ArtistForzenItem	s33x8418jazc1lz-n51_d6rl	level	lv.319
632	PfSkin - ArtistForzenUI	s33x8418jazc1l7-n49_d6rl	canLabel	Hidden:10/10
633	PfSkin - ArtistForzenUI	s33x8418jazc1l7-n52_lk15	noTip	[No Hidden Actor]
634	PfSkin - ArtistForzenUI	s33x8418jazc1l7-n54_h4od	n54	Hidden List
635	PfSkin - ArtistForzenUI	s33x8418jazc1l7-n40_d6rl	artName	Hide
636	PfSkin - ArtistForzenUI	s33x8418jazc1l7-n41_d6rl	descLabel	Hidden actor can't work! You can reactivate them here
637	PfSkin - ArtistGetUI	s33x8418eb3n1oa-n63_eb3n	name	Invisible
638	PfSkin - ArtistGetUI	s33x8418eb3n1oa-n70_g33i	tipMsg	Content
639	PfSkin - ArtistItemView	s33x8418jazc1m0-n29_mgsc	label	Wolfgang Wiemayer
640	PfSkin - ArtistItemView	s33x8418jazc1m0-n5_mgsc	level	Lv.999
641	PfSkin - ArtistListPanel	s33x8418tqflt26a-n41_gxxx	name1	Agency
642	PfSkin - ArtistListPanel	s33x8418tqflt26a-n42_gxxx	name2	Hidden
643	PfSkin - ArtistListPanel	s33x8418tqflt26a-n49_wgdo	canScountTitle	Recruitable:
644	PfSkin - ArtistScoutResultItem	s33x8418jazc1m1-n28_d6rl	goBtn	UPGRADE
645	PfSkin - ArtistScoutResultItem	s33x8418jazc1m1-n40_wgdo	tAlready	Owned
646	PfSkin - ArtistScoutResultUI	s33x8418jazc1l9-n43_wgdo	dianzan	99,999K
647	PfSkin - ArtistScoutResultUI	s33x8418jazc1l9-n47_wgdo	zuanshi	99,999K
648	PfSkin - ArtistScoutResultUI	s33x8418jazc1l9-n54_xeua	xingtan	99,999K
649	PfSkin - ArtistScoutResultUI	s33x8418jazc1l9-n33_d6rl	leaveLabel	Actors will leave in: 00: 00: 00
650	PfSkin - ArtistScoutResultUI	s33x8418jazc1l9-n24_d6rl	resetBtn	REFRESH
651	PfSkin - ArtistScoutSuccessUI	s33x8418jazc1la-n37_htqt	confirmBtn	OK
652	PfSkin - ArtistScoutSuccessUI	s33x8418jazc1la-n97_10923	name	Name
653	PfSkin - ArtistScoutSuccessUI	s33x8418jazc1la-n49_htqt	desc1	Actors will leave in: 00: 00: 00
654	PfSkin - ArtistScoutSuccessUI	s33x8418jazc1la-n33_d6rl	desc2	Same Name Exist Already
655	PfSkin - ArtistShareUI	s33x8418eb3n1o9-n57_eb3n	name	Name
656	PfSkin - ArtistShareUI	s33x8418eb3n1o9-n56_eb3n	signActor	*** signed {0}
657	Cooperation - SecretaryCommon	k9ycebr5hh76d-n3_hh76	n3	Tap anywhere to continue
658	PfSkin - ArtistShareUI	s33x8418eb3n1o9-n60_eb3n	share	Share via Screenshots
659	PfSkin - ArtistSkillItem	s33x8418jazc1m2-n1_k1jx	skillName	Skill Name
660	PfSkin - ArtistSkillItem	s33x8418jazc1m2-n4_k1jx	desc	Increase {0}% of movie's attributes when filming with actor who are good at [color=#4876FF]tycoon[/color] role
661	PfSkin - ArtistSkillItem	s33x8418jazc1m2-n6_k1jx	upgradeBtn	UPGRADE
662	PfSkin - ArtistSkillItem	s33x8418jazc1m2-n10_k1jx	lv	Lv.
663	PfSkin - ArtistSkillItem	s33x8418jazc1m2-n13_k1jx	lock	Locked
664	PfSkin - ArtistSkillItem	s33x8418jazc1m2-n14_k1jx	condition	Requires Actor Lv.40
665	PfSkin - ArtistSkillPanel	s33x8418jazc1lb-n37_k1jx	skillexp	Skill Exp
666	PfSkin - ArtistSkillPanel	s33x8418jazc1lb-n35_k1jx	energy2	Energy
667	PfSkin - ArtistTabBtn	s33x8418jazc1m3-n6_k1jx	title	Title
668	PfSkin - ArtistTag	s33x8418jazc1m4-n46_k1jx	title	Motivational
669	PfSkin - ArtistTagTip	s33x8418gb1ht26y-n60_lb81	title	Good at
670	PfSkin - ArtistTrainAttrUpItem	s33x8418jazc1m5-n36_htqt	title	+ 1 ~ 3
671	Cooperation - SecretaryGiftPanel	k9ycebr5hh76b-n4_hh76	title	Secretary Gift
672	PfSkin - ArtistTrainItem1	s33x8418jazc1m6-n14_k1jx	name	Name
673	PfSkin - ArtistTrainItem1	s33x8418jazc1m6-n16_k1jx	level	Lv.122
674	PfSkin - ArtistTrainItem2	s33x8418jazc1m7-n31_k1jx	n31	Locked
675	PfSkin - ArtistTrainItem2	s33x8418jazc1m7-n34_k1jx	n34	Needs primary electroshock (10/30)
676	PfSkin - ArtistTrainResultUI	s33x8418jazc1ld-n75_lb81	okBtn	OK
677	PfSkin - ArtistTrainResultUI	s33x8418jazc1ld-n54_lb81	checktip1	Tip text
678	Manage - DeleteBtn	y3jchkngtpm8p-n14_tpm8	title	DELETE
679	PfSkin - ArtistTrainResultUI	s33x8418jazc1ld-n55_lb81	checktip2	Tip text
680	PfSkin - ArtistTrainResultUI	s33x8418jazc1ld-n70_lb81	d1	Bad
681	PfSkin - ArtistTrainResultUI	s33x8418jazc1ld-n64_lb81	d2	Average
682	PfSkin - ArtistTrainResultUI	s33x8418jazc1ld-n73_lb81	d3	Good
683	PfSkin - ArtistTrainResultUI	s33x8418jazc1ld-n67_lb81	d4	Great
684	PfSkin - ArtistTrainResultUI	s33x8418jazc1ld-n90_xqnf	title	Title
685	PfSkin - ArtistTrainUI	s33x8418jazc1le-n38_9ut9	companyTrainTimes	Trained
686	PfSkin - ArtistTrainUI	s33x8418jazc1le-n25_d6rl	costTrain	Training via Diamonds
687	PfSkin - ArtistTrainUI	s33x8418jazc1le-n28_d6rl	trainToGetMax	(Will gain best results if trainging via diamonds)
688	PfSkin - ArtistTrainUI	s33x8418jazc1le-n30_d6rl	desc	(Will gain best results if trainging via diamonds)
689	PfSkin - ArtistTrainUI	s33x8418jazc1le-n32_d6rl	artistTrainTimes	Trained
690	PfSkin - ArtistTrainUI	s33x8418jazc1le-n37_d6rl	cardNum	9,999.9K
691	PfSkin - ArtistUI	s33x8418jazc1lf-n40_h4od	title	Actor
692	PfSkin - ArtListExerciseItem	s33x8418rn1rt1vp-n25_rn1r	desc	Complete in
693	PfSkin - ArtListExerciseItem	s33x8418rn1rt1vp-n31_rn1r	t1	Finish now
694	Cooperation - SecretaryGiftPanel	k9ycebr5hh76b-n5_hh76	des	Unlock after hiring a secretary
695	PfSkin - ArtListExerciseItem	s33x8418rn1rt1vp-n35_rn1r	tkey	Skill Exp
696	PfSkin - ArtListExerciseItem	s33x8418rn1rt1vp-n56_p4vt	noneActorDesc	Complete in
697	PfSkin - ArtListExerciseUI	s33x8418rn1rt1vr-n36_rn1r	title	Training Room
698	PfSkin - ArtListExerciseUI	s33x8418rn1rt1vr-n42_rn1r	effectText	Skill Exp+7%
699	PfSkin - ArtListExerciseUI	s33x8418rn1rt1vr-n41_rn1r	levelText	Lv.7
700	PfSkin - AssetLoyaltyBar	s33x8418js171nu-n40_k1jx	love	Lv.999
701	PfSkin - AssetLoyaltyBar	s33x8418js171nu-n42_glat	title	Title
702	Oscar - OscarShowWinner	spuqgpclyylju-n17_enjf	name	Paramounte
703	PfSkin - btnSelect	s33x8418rlklt26u-n4_cpc9	Title	Select
704	PfSkin - btnShopTab	s33x8418ap5a1uw-n4	title	Special Package
705	PfSkin - CollectBtn	s33x8418jazc1mb-n25_l7ru	title	Hide
706	Oscar - OscarShowWinner	spuqgpclyylju-n18_enjf	title	Joah
707	PfSkin - LabItem_big	s33x8418ap5a1v0-n1	title	1,330K
708	Guide - GuideFinishItem	toebkrsrgn0t17-n4_gn0t	title	Title
709	PfSkin - LevelUpLimitUI	s33x8418js171nt-n80_d6rl	okBtn	OK
710	PfSkin - LevelUpLimitUI	s33x8418js171nt-n83_osuf	title	Choose Amount
711	PfSkin - LevelUpLimitUI	s33x8418js171nt-n85_js17	content	Choose Amount
712	PfSkin - LevelUpLimitUI	s33x8418js171nt-n84_s21g	need	Requires Loyaty
713	PfSkin - MailContentPanel	s33x8418klss1uh-n5_klss	content	Content
714	PfSkin - MailContentPanel	s33x8418klss1uh-n8_klss	btnDelect	DELETE
715	PfSkin - MailContentPanel	s33x8418klss1uh-n9_klss	btnReward	COLLECT
716	PfSkin - MailContentPanel	s33x8418klss1uh-n14_pmz6	title	Title
717	PfSkin - MailContentPanel	s33x8418klss1uh-n20_pmz6	Msg1	Content
718	PfSkin - MailContentPanel	s33x8418klss1uh-n21_pmz6	Msg2	Content
719	PfSkin - MailItem	s33x8418klss1uf-n17_klss	title	Celebrity bar is open again!
720	PfSkin - MailItem	s33x8418klss1uf-n18_klss	time	Sep 26th, 2018
721	Guide - GuideMainDialog	toebkrsrhz3mw-n7_hz3m	title	Title
722	PfSkin - MailItem	s33x8418klss1uf-n22_klss	reward	9,999.9K
723	PfSkin - MailMainPanel	s33x8418klss1ud-n26_klss	btnReward	COLLECT
724	PfSkin - MailMainPanel	s33x8418klss1ud-n25_klss	btnDelect	DELETE
725	PfSkin - MailMainPanel	s33x8418klss1ud-n29_klss	tip	No Mail
726	PfSkin - MailViewPanel	s33x8418pmz6t25r-n33_n8uo	title	Title
727	PfSkin - RechargeMainPanel	s33x8418ap5a1ux-n77_gkgs	title	Top-up
728	Market - ButtonPublicityCost	p7g5z54ahjkwfp-n8_hjkw	cost	99,999K
729	PfSkin - RenameInput	s33x8418bw70t272-n102_r9e2-prompt	title	UserName
730	PfSkin - ResultItemBtn	s33x8418mrkf1np-n33_d6rl	name	Name
731	PfSkin - ScoutInput	s33x8418bw70t273-n45_luun	title	
732	PfSkin - ScoutInput	s33x8418bw70t273-n45_luun-prompt	title	UserName
733	PfSkin - ShopGoodsItem	s33x8418ap5a1v1-n58_ap5a	title	License
734	PfSkin - ShopItem	s33x8418ap5a1us-n46_ap5a	name	License
735	PfSkin - ShopItem	s33x8418ap5a1us-n53_qvh6	timeCanBuy	18:00-20:00 only
736	PfSkin - ShopItem	s33x8418ap5a1us-n61_gkgs	timeCanBuyTitle	Purchase
737	PfSkin - ShopItem	s33x8418ap5a1us-n68_uxng	timeAfterBuy	After 24:00:00
738	PfSkin - ShopItem	s33x8418ap5a1us-n62_kl6d	tiptitle	Today's Deal
739	Cooperation - SecretaryMainPanel	k9ycebr5hh769-n4_hh76	title	Daily Bonus
740	PfSkin - ShopMainPanel	s33x8418ap5a1uq-n66_ap5a-0	listTab	Limited Offer
741	PfSkin - ShopMainPanel	s33x8418ap5a1uq-n66_ap5a-1	listTab	Special Package
742	PfSkin - ShopRechargeItem	s33x8418ap5a1uz-n80_ap5a	giveGoods	SEND
743	PfSkin - ShopRechargeItem	s33x8418ap5a1uz-n61_ap5a	txtTip	Content
744	PfSkin - ShopRechargeItem	s33x8418ap5a1uz-n59_ap5a	btnSelect	BUY
745	Market - MarketCityInfoPanel	p7g5z54adm319m-n99_dm31	n99	Rewards:
746	PfSkin - ShopSpecialItem	s33x8418ap5a1uv-n58_ap5a	name	License
747	PfSkin - ShopSpecialItem	s33x8418ap5a1uv-n77_gkgs	n77	Time
748	PfSkin - ShopSpecialItem	s33x8418ap5a1uv-n69_qvh6	n69	18:00-20:00 only
749	PfSkin - ShopSpecialItem	s33x8418ap5a1uv-n82_uxng	timeAfterBuy	After 24:00:00
750	PfSkin - ShopSpecialItem	s33x8418ap5a1uv-n78_kl6d	tipTitle	Weekly Deal
751	PfSkin - SpeedBtn	s33x8418jazc1mt-n13_wgdo	n12	Explore
752	PfSkin - StoryAchevementItem	s33x8418eb3n1o4-n74_eb3n	desc	World
753	PfSkin - StoryAchevementItem	s33x8418eb3n1o4-n75_eb3n	progress	World
754	Guide - GuideTalkItem	toebkrsr9q7z1j-n18_9q7z	dialogr	Single column vertical row, using virtual columns
755	PfSkin - StoryAchevementItem	s33x8418eb3n1o4-n78_eb3n	okBtn	GET
756	PfSkin - StoryAchevementTargetItem	s33x8418eb3n1o5-n75_eb3n	title	Box-office great or above for {0}/5 times
757	PfSkin - StoryAchevementTargetUI	s33x8418eb3n1o6-n73_eb3n	title	Goal
758	PfSkin - StoryAchevementTargetUI	s33x8418eb3n1o6-n74_eb3n	desc	Actors may get a burst if goal is achieved
759	PfSkin - StoryAchevementTargetUI	s33x8418eb3n1o6-n87_dk94	n87	Tap anywhere to close
760	PfSkin - StoryAchevementUI	s33x8418eb3n1o3-n80_eb3n	n80	Achievement
761	PfSkin - StoryGroupItem	s33x8418eb3n1nz-n56_eb3n	name	Sci-Fi
762	PfSkin - StoryGroupItem	s33x8418eb3n1nz-n74_eb3n	completeC	Challenge Completed
763	PfSkin - StoryGroupItem	s33x8418eb3n1nz-n75_eb3n	progress	Complete All Challenges
764	PfSkin - StoryGroupItem	s33x8418eb3n1nz-n76_eb3n	desc	Complete All Challenges
765	PfSkin - StoryGroupRewardItem	s33x8418eb3n1ny-n57_eb3n	name	Name
766	PfSkin - StoryInfoItem	s33x8418eb3n1o8-n63_eb3n	name	Message Board
767	PfSkin - StoryInfoItem	s33x8418eb3n1o8-n64_eb3n	desc	Message
768	PfSkin - StoryInfoItem	s33x8418eb3n1o8-n67_lq44	tagLabel	Raising Star
769	Cooperation - SecretaryMainPanel	k9ycebr5hh769-n14_hh76	giftTitle	Secretary Gift
770	PfSkin - StoryInfoUI	s33x8418eb3n1o7-n16_k8js	tip2	Total Box-office
771	PfSkin - StoryInfoUI	s33x8418eb3n1o7-n58_eb3n	n58	Message
772	PfSkin - StoryInfoUI	s33x8418eb3n1o7-n66_lq44	none	No Message
773	PfSkin - StoryInfoUI	s33x8418eb3n1o7-n7_k8js	filmName	Script Name
774	PfSkin - StoryInfoUI	s33x8418eb3n1o7-n69_udnj	sendBtn	SEND
775	PfSkin - StoryLibraryUI	s33x8418eb3n1nx-n15_k1jx	name	Actor
776	PfSkin - StoryLibraryUI	s33x8418eb3n1nx-n66_eb3n	n66	Achievement
777	PfSkin - StoryLibraryUI	s33x8418eb3n1nx-n67_eb3n	souluotimes	Searched
778	PfSkin - StoryTypeItem	s33x8418dk94t21f-n7_znuj	title	Horror
779	PfSkin - StoryTypeItem	s33x8418dk94t21f-n7_znuj-texts_def	title	Horror
780	PfSkin - Text	s33x8418jazc1mv-n0_k1jx	title	Dragon Born
781	PfSkin - TrainResultItem	s33x8418jazc1mw-n57_lb81	cur	Content
782	PfSkin - WarFilmLabel	s33x8418znuj1f8-n4_znuj	title	Horror
783	PfSkin - YellowBtn2	s33x8418jazc1my-n6_k1jx	n6	Training
784	PfSkin - YellowBtn5	s33x8418jazc1n1-n6_k1jx	title	Training
785	Cooperation - SecretaryMainPanel	k9ycebr5hh769-n10_hh76	talkMsg	I'm Your Secretary
786	PlayerInfo - AssetItem	tderqmz5dyfei-n26_dyfe	title	1,455K
787	PlayerInfo - btn_buy	tderqmz5o11z1j-n5_o11z	btnName	BUY
788	PlayerInfo - btn_choose	tderqmz5o11z1n-n4	title	Choose
789	PlayerInfo - btn_rename	tderqmz5o11z1g-n4	btnName	RENAME
790	PlayerInfo - btn_tab	tderqmz5dyfel-n5_dyfe	title	Home
791	PfSkin - ArtistScoutSuccessUI	s33x8418jazc1la-n42_htqt	content	New Name
792	PlayerInfo - btn_tab	tderqmz5dyfel-n6_dyfe	select_title	Home
793	PlayerInfo - ChooseAvatar	tderqmz5o11z1l-n59_o11z	titleName	Choose Avatar
794	PlayerInfo - HomeRankItem	tderqmz5xw64u-n45_dyfe	title	Building Storey
795	PfSkin - ArtistScoutSuccessUI	s33x8418jazc1la-n42_htqt-prompt	content	Enter 1-8 characters
796	PlayerInfo - HomeRankItem	tderqmz5xw64u-n47_gy5h	nameTitle	Building Storey
797	PlayerInfo - HomeRankTop	tderqmz5xw64t-n53_xw64	stLevel	Block 1
798	PlayerInfo - HomeRankTop	tderqmz5xw64t-n54_xw64	stRankKey	Rank:
799	PlayerInfo - HomeRankTop	tderqmz5xw64t-n55_xw64	stRankValue	Block Rank 1
800	PlayerInfo - HomeRankTop	tderqmz5xw64t-n56_xw64	companyKey	Company Value:
801	PlayerInfo - HomeRankTop	tderqmz5xw64t-n57_xw64	companyValue	25M
802	PlayerInfo - ItemBuy	tderqmz5o11z1i-n59_o11z	titleName	Insufficient Item
803	PlayerInfo - ItemBuy	tderqmz5o11z1i-n71_o11z	n71	N/A
804	Cooperation - SecretaryMainPanel	k9ycebr5hh769-n21_hh76	msgTitle	Hire a secretary can give you:
805	PlayerInfo - ItemBuy	tderqmz5o11z1i-n73_o11z	lbl	You need
806	PlayerInfo - PersonInfo	tderqmz5dyfeh-n9_dyfe	headName	Head Name
807	PlayerInfo - PersonInfo	tderqmz5dyfeh-n13_dyfe	level	Lv.121
808	PlayerInfo - PersonInfo	tderqmz5dyfeh-n26_o11z	self_introduction_input	Edit Self-Intro
809	PlayerInfo - PersonInfo	tderqmz5dyfeh-n20_dyfe	self_introduction	Edit Self-Intro
810	PlayerInfo - PlayerLevelUp	tderqmz5mk9y1r-n13_mk9y	n13	Script Unlocked:
811	PlayerInfo - PlayerLevelUp	tderqmz5mk9y1r-n8_mk9y	n8	Actor Available:
812	PlayerInfo - PlayerLevelUp	tderqmz5mk9y1r-n12_mk9y	n12	Rewards:
813	PlayerInfo - rankItem	tderqmz5r5sp1x-n45_dyfe	title	Building Storeys
814	PlayerInfo - rankItem	tderqmz5r5sp1x-n47_gy5h	nameTitle	Building Storeys
815	PlayerInfo - RenameCompany	tderqmz5o11z1h-n59_o11z	titleName	Rename
816	PlayerInfo - RenameCompany	tderqmz5o11z1h-n65_o11z-prompt	inputName	Enter content here
817	PopUp - PopUpMain	4fu4p3osij4v0-n15_mpdx	check	Hide for today
818	Produce - ActorItem	eg7c5x5rc10r36-n111_qz6z	title	Abraham
819	Produce - BtnAssetUnlock	eg7c5x5rfd65i-n5_fd65	title	18K
820	Produce - BtnGetAward	eg7c5x5rfd65b-n4_fd65	title	Reward
821	Guide - GuideNpcIntroductionUI	toebkrsrs9dx1f-n25_s9dx	n25	Tap anywhere to continue
822	Produce - BtnProduce	eg7c5x5rfd65c-n5_fd65	title	Start Producing
823	Produce - Main	eg7c5x5rfd650-n6_fd65	title	Produce
824	Produce - ProduceDesc	eg7c5x5roh2e34-n36_fd65	descText	This hat will bring me luck
825	Produce - ProduceItem	eg7c5x5rfd65g-n30_fd65	levelText	Lv.99
826	Produce - ProduceItem	eg7c5x5rfd65g-n31_fd65	nameText	Adventure
827	Produce - ProduceItem	eg7c5x5rfd65g-n54_fd65	curItemNumLb	Current storage
828	Produce - ProduceLimitItem	eg7c5x5rfd65h-n30_fd65	nameText	Pen
829	Produce - ProduceLimitItem	eg7c5x5rfd65h-n56_fd65	descText	Description
830	Cooperation - SecretaryMainPanel	k9ycebr5hh769-n16_hh76	iconName1	Name
831	Produce - ProduceLimitItem	eg7c5x5rfd65h-n61_fd65	timeText	Single produce time: 5 min 0 sec
832	Produce - ProduceOffActor	eg7c5x5regep1f-n31_e80i	actorName	Master Chan
833	Produce - ProduceSelectActorPanel	eg7c5x5rvw1q10-n75_qz6z	txtTip1	Assign actor to production line will increase chance of getting more productions
834	Produce - ProduceSelectActorPanel	eg7c5x5rvw1q10-n76_vw1q	txtTip2	Requirement:
835	Produce - ProduceTip	eg7c5x5rx9sk1a-n59_x9sk	n59	Output:
836	Produce - ProduceTip	eg7c5x5rx9sk1a-n65_x9sk	actorProduceDesc	Assigned actor will inspire production
837	Guide - GuideNpcIntroductionUI	toebkrsrs9dx1f-n30_s9dx	desc	Bonita Fernandez: A producer you worked with several times during your acting career. Tired of the film industry, she decided to join you when you raised the idea of changing the rules of the movie business.
838	Produce - ProduceUpgrade	eg7c5x5re80ij-n31_e80i	n28	Select Upgrade Effect
839	Produce - ProduceUpgrade	eg7c5x5re80ij-n27_e80i	n27	Upgrade Cost:
840	Produce - ProduceUpgradeItem	eg7c5x5re80is-n32_e80i	title	Production Line Amount
841	Produce - TabCircleLeft	eg7c5x5rpspr2d-n5_pspr	nomalTitle	Rank 1
842	Produce - TabCircleLeft	eg7c5x5rpspr2d-n6_pspr	selectTitle	Rank 1
843	Produce - TabCircleMiddle	eg7c5x5rpspr2e-n4_pspr	nomalTitle	Rank 1
844	Produce - TabCircleMiddle	eg7c5x5rpspr2e-n5_pspr	selectTitle	Rank 1
845	Produce - TabCircleRight	eg7c5x5rpspr2j-n5_pspr	nomalTitle	Rank 1
846	Produce - TabCircleRight	eg7c5x5rpspr2j-n6_pspr	selectTitle	Rank 1
847	Produce - TabGrade	eg7c5x5rfd651-n5	title	Rank 1
848	Rank - RankItem	pqepuo38pqkqj-n65_swip	txtMovie	6,885K
849	Rank - RankItem	pqepuo38pqkqj-n63_swip	txtName	Angry Angel
850	Rank - RankMainPanel	pqepuo38pqkq0-n81_swip	marquee	Although good movies sometimes don't sell, the higher the quality of the movie, the higher the box office burst when it suits the market
851	Rank - RankMainPanel	pqepuo38pqkq0-n91_cvs8	name	NO.105 David
852	Rank - RankMainPanel	pqepuo38pqkq0-n6_swip	txtChangeName	Champion of last week can rename this server
853	Cooperation - SecretaryMainPanel	k9ycebr5hh769-n17_hh76	iconName2	Name
854	Rank - RankRewardItem	pqepuo38pqkqk-n39_swip	txtRank	100~200
855	Rank - RankRewardPanel	pqepuo38pqkq4-n53_pqkq	title	Reward
856	Rank - RankRewardPanel	pqepuo38pqkq4-n46_swip-tips	listRanKReward	Reward
857	Rank - UserRank	pqepuo38pqkqn-n96_swip	n96	Reward
858	Rank - UserRank	pqepuo38pqkqn-n98_swip	btnReward	CLAIM
859	Rank - UserRank	pqepuo38pqkqn-n102_bgwh	n102	Received
860	Rank - UserRank	pqepuo38pqkqn-n85_swip	txtName	Name
861	Rank - UserRank	pqepuo38pqkqn-n87_swip	txtMovie	5M
862	Rank - UserRank	pqepuo38pqkqn-n91_swip	n91	My Rank
863	Street - CinemaItem	mu4e45moky79z-n10_ky79	title	Theaters
864	Street - CinemaItem_llittle	mu4e45moky7910-n10_ky79	title	Theaters
865	Street - CinemaSelectItem	mu4e45moky790-n34_6ia7	n31	Theater Amount:
866	Street - CinemaSelectItem	mu4e45moky790-n36_6ia7	n31	Audience favor:
867	Street - CinemaSelectItem	mu4e45moky790-n37_6ia7	txtLike	Male Actor
868	Cooperation - SecretaryMainPanel	k9ycebr5hh769-n18_hh76	iconName3	Name
869	Street - MenuIcon	mu4e45moh9ou14-n1	title	Meeting
870	Street - RankGroupItem	mu4e45moh9ou1i-n117_h9ou	txtMovie	6,885K
871	Street - RankGroupItem	mu4e45moh9ou1i-n118_h9ou	txtName	Angry Angel
872	Street - RankGroupItem	mu4e45moh9ou1i-n124_h9ou	btnCongratulate	Like
873	Street - RankGroupMovieItem	mu4e45moh9ou1q-n108_seun	txtMovieName	Angry Angel
874	Street - RankGroupMovieItem	mu4e45moh9ou1q-n98_h9ou	txtName	Angry Angel
875	Street - RankGroupMovieItem	mu4e45moh9ou1q-n97_h9ou	txtMovie	96.885M
876	Street - RankGroupMovieItem	mu4e45moh9ou1q-n107_seun	btnCongratulate	Like
877	Street - StreetCinemaSelectedPanel	mu4e45moky795-n45_6ia7	txtTip1	240 Theaters (15%)
878	Street - StreetCinemaSelectedPanel	mu4e45moky795-n46_6ia7	txtTip2	Congratulations
879	Street - StreetCinemaView	mu4e45moky79w-n87_6ia7	btnSign	SIGN
880	Street - StreetCinemaView	mu4e45moky79w-n104_ky79	name	Theaters
881	Street - StreetInfoPanel	mu4e45moky796-n43_h67b	n43	Reward
882	Street - StreetInfoPanel	mu4e45moky796-n28_r8gr	btnReward	CLAIM
883	Street - StreetInfoPanel	mu4e45moky796-n16_wpay	n16	Rank up Rewards
884	PfSkin - RenameUI	s33x8418jazc1lj-n86_qw0i	okBtn	OK
885	Street - StreetInfoPanel	mu4e45moky796-n23_wpay	txtTip1	Block Rank 4 required
886	PfSkin - RenameUI	s33x8418jazc1lj-n97_mrkf	noCostBtn	OK
887	Street - StreetInfoPanel	mu4e45moky796-n24_wpay	txtTip2	Oskar is awarded 22 o'clock everyday
888	Street - StreetInfoPanel	mu4e45moky796-n25_wpay	txtTip3	Your ranking and movies filmed will effect your trophies
889	PfSkin - RenameUI	s33x8418jazc1lj-n90_qw0i	tip	Choose an unique name!
890	Street - StreetInfoPanel	mu4e45moky796-n27_wpay	btnConfirm	OK
891	PfSkin - RenameUI	s33x8418jazc1lj-n100_hqf4-prompt	content	UserName
892	Street - StreetInfoPanel	mu4e45moky796-n37_h67b	title	Block
893	Street - StreetInfoPanel	mu4e45moky796-n40_h67b	txtRewardInfo	Info
894	Street - StreetItem	mu4e45moky79b-n88_r8gr	btnSelect	SIGN
895	Cooperation - SecretaryMainPanel	k9ycebr5hh769-n19_hh76	iconName4	Name
896	Street - StreetItem	mu4e45moky79b-n103_ky79	n103	UPGRADE
897	Street - StreetListPanel	mu4e45moky79g-n73_h9ou	title	RANK
898	Street - StreetLvUpInfoPanel	mu4e45moky79i-n23_wpay	txtTip1	More trophies needed to upgrade to Block Rank 3
899	Street - StreetLvUpInfoPanel	mu4e45moky79i-n24_wpay	txtTip2	Oskar is awarded 22 o'clock everyday
900	Street - StreetLvUpInfoPanel	mu4e45moky79i-n25_wpay	txtTip3	(You can only cooperate with 3 different companies in a week)
901	Street - StreetLvUpInfoPanel	mu4e45moky79i-n29_wpay	btnConfirm	OK
902	Street - StreetLvUpInfoPanel	mu4e45moky79i-n53_h67b	title	Block
903	Street - StreetRankPanel	mu4e45moky79k-n6_oebq-0	listTab	Total Box-office
904	Street - StreetRankPanel	mu4e45moky79k-n6_oebq-1	listTab	Movie's Box office
905	Street - StreetRankPanel	mu4e45moky79k-n71_p54l	n24	My Ranking:
906	Street - StreetRankPanel	mu4e45moky79k-n72_p54l	n24	Total Box-office:
907	Street - StreetRankPanel	mu4e45moky79k-n73_p54l	n24	Award:
908	Street - StreetRankPanel	mu4e45moky79k-n75_p54l	txtGroupMovieRank	No.54
909	Oscar - OscarDailyCheckbox	spuqgpclyyljb-n8_rjg3	title	Today
910	Street - StreetRankPanel	mu4e45moky79k-n74_p54l	txtGroupMovie	3M
911	Street - StreetRankPanel	mu4e45moky79k-n77_p54l	tip	Regroup and reranking after Award
912	Street - StreetRankPanel	mu4e45moky79k-n79_p54l	n24	Best Sell:
913	Street - StreetRankPanel	mu4e45moky79k-n80_p54l	n25	Movie's Box-office
914	Cooperation - SecretaryMainPanel	k9ycebr5hh769-n13_hh76	n13	Hired
915	Street - StreetRankPanel	mu4e45moky79k-n81_p54l	n26	Current Ranking:
916	Street - StreetRankPanel	mu4e45moky79k-n82_p54l	txtMovie	3M
