int	string	int	string	int	float	float	float	float	float
501102	宣传部	11	拍摄电影时观众的期待值增加[color=#d6621d]11%[/color]	8	11	0	0	0	0
501202	宣传部	12	拍摄电影时观众的期待值增加[color=#d6621d]12%[/color]	8	12	0	0	0	0
501302	宣传部	13	拍摄电影时观众的期待值增加[color=#d6621d]13%[/color]	8	13	0	0	0	0
501402	宣传部	14	拍摄电影时观众的期待值增加[color=#d6621d]14%[/color]	8	14	0	0	0	0
501502	宣传部	15	拍摄电影时观众的期待值增加[color=#d6621d]15%[/color]	8	15	0	0	0	0
501602	宣传部	16	拍摄电影时观众的期待值增加[color=#d6621d]16%[/color]	8	16	0	0	0	0
501702	宣传部	17	拍摄电影时观众的期待值增加[color=#d6621d]17%[/color]	8	17	0	0	0	0
501802	宣传部	18	拍摄电影时观众的期待值增加[color=#d6621d]18%[/color]	8	18	0	0	0	0
501902	宣传部	19	拍摄电影时观众的期待值增加[color=#d6621d]19%[/color]	8	19	0	0	0	0
502002	宣传部	20	拍摄电影时观众的期待值增加[color=#d6621d]20%[/color]	8	20	0	0	0	0
502102	宣传部	21	拍摄电影时观众的期待值增加[color=#d6621d]21%[/color]	8	21	0	0	0	0
502202	宣传部	22	拍摄电影时观众的期待值增加[color=#d6621d]22%[/color]	8	22	0	0	0	0
502302	宣传部	23	拍摄电影时观众的期待值增加[color=#d6621d]23%[/color]	8	23	0	0	0	0
502402	宣传部	24	拍摄电影时观众的期待值增加[color=#d6621d]24%[/color]	8	24	0	0	0	0
502502	宣传部	25	拍摄电影时观众的期待值增加[color=#d6621d]25%[/color]	8	25	0	0	0	0
502602	宣传部	26	拍摄电影时观众的期待值增加[color=#d6621d]26%[/color]	8	26	0	0	0	0
502702	宣传部	27	拍摄电影时观众的期待值增加[color=#d6621d]27%[/color]	8	27	0	0	0	0
502802	宣传部	28	拍摄电影时观众的期待值增加[color=#d6621d]28%[/color]	8	28	0	0	0	0
502902	宣传部	29	拍摄电影时观众的期待值增加[color=#d6621d]29%[/color]	8	29	0	0	0	0
503002	宣传部	30	拍摄电影时观众的期待值增加[color=#d6621d]30%[/color]	8	30	0	0	0	0
503102	宣传部	31	拍摄电影时观众的期待值增加[color=#d6621d]31%[/color]	8	31	0	0	0	0
503202	宣传部	32	拍摄电影时观众的期待值增加[color=#d6621d]32%[/color]	8	32	0	0	0	0
503302	宣传部	33	拍摄电影时观众的期待值增加[color=#d6621d]33%[/color]	8	33	0	0	0	0
503402	宣传部	34	拍摄电影时观众的期待值增加[color=#d6621d]34%[/color]	8	34	0	0	0	0
503502	宣传部	35	拍摄电影时观众的期待值增加[color=#d6621d]35%[/color]	8	35	0	0	0	0
503602	宣传部	36	拍摄电影时观众的期待值增加[color=#d6621d]36%[/color]	8	36	0	0	0	0
503702	宣传部	37	拍摄电影时观众的期待值增加[color=#d6621d]37%[/color]	8	37	0	0	0	0
503802	宣传部	38	拍摄电影时观众的期待值增加[color=#d6621d]38%[/color]	8	38	0	0	0	0
503902	宣传部	39	拍摄电影时观众的期待值增加[color=#d6621d]39%[/color]	8	39	0	0	0	0
504002	宣传部	40	拍摄电影时观众的期待值增加[color=#d6621d]40%[/color]	8	40	0	0	0	0
504102	宣传部	41	拍摄电影时观众的期待值增加[color=#d6621d]41%[/color]	8	41	0	0	0	0
504202	宣传部	42	拍摄电影时观众的期待值增加[color=#d6621d]42%[/color]	8	42	0	0	0	0
504302	宣传部	43	拍摄电影时观众的期待值增加[color=#d6621d]43%[/color]	8	43	0	0	0	0
504402	宣传部	44	拍摄电影时观众的期待值增加[color=#d6621d]44%[/color]	8	44	0	0	0	0
504502	宣传部	45	拍摄电影时观众的期待值增加[color=#d6621d]45%[/color]	8	45	0	0	0	0
504602	宣传部	46	拍摄电影时观众的期待值增加[color=#d6621d]46%[/color]	8	46	0	0	0	0
504702	宣传部	47	拍摄电影时观众的期待值增加[color=#d6621d]47%[/color]	8	47	0	0	0	0
504802	宣传部	48	拍摄电影时观众的期待值增加[color=#d6621d]48%[/color]	8	48	0	0	0	0
504902	宣传部	49	拍摄电影时观众的期待值增加[color=#d6621d]49%[/color]	8	49	0	0	0	0
505002	宣传部	50	拍摄电影时观众的期待值增加[color=#d6621d]50%[/color]	8	50	0	0	0	0
600101	仓库	1	仓库容量增加[color=#d6621d]50[/color]	9	50	0	0	0	0
600201	仓库	2	仓库容量增加[color=#d6621d]100[/color]	9	100	0	0	0	0
600301	仓库	3	仓库容量增加[color=#d6621d]150[/color]	9	150	0	0	0	0
600401	仓库	4	仓库容量增加[color=#d6621d]200[/color]	9	200	0	0	0	0
600501	仓库	5	仓库容量增加[color=#d6621d]250[/color]	9	250	0	0	0	0
600601	仓库	6	仓库容量增加[color=#d6621d]300[/color]	9	300	0	0	0	0
600701	仓库	7	仓库容量增加[color=#d6621d]350[/color]	9	350	0	0	0	0
600801	仓库	8	仓库容量增加[color=#d6621d]400[/color]	9	400	0	0	0	0
600901	仓库	9	仓库容量增加[color=#d6621d]450[/color]	9	450	0	0	0	0
601001	仓库	10	仓库容量增加[color=#d6621d]500[/color]	9	500	0	0	0	0
601101	仓库	11	仓库容量增加[color=#d6621d]570[/color]	9	570	0	0	0	0
601201	仓库	12	仓库容量增加[color=#d6621d]640[/color]	9	640	0	0	0	0
601301	仓库	13	仓库容量增加[color=#d6621d]710[/color]	9	710	0	0	0	0
601401	仓库	14	仓库容量增加[color=#d6621d]780[/color]	9	780	0	0	0	0
601501	仓库	15	仓库容量增加[color=#d6621d]850[/color]	9	850	0	0	0	0
601601	仓库	16	仓库容量增加[color=#d6621d]920[/color]	9	920	0	0	0	0
601701	仓库	17	仓库容量增加[color=#d6621d]990[/color]	9	990	0	0	0	0
601801	仓库	18	仓库容量增加[color=#d6621d]1060[/color]	9	1060	0	0	0	0
601901	仓库	19	仓库容量增加[color=#d6621d]1130[/color]	9	1130	0	0	0	0
602001	仓库	20	仓库容量增加[color=#d6621d]1200[/color]	9	1200	0	0	0	0
602101	仓库	21	仓库容量增加[color=#d6621d]1290[/color]	9	1290	0	0	0	0
602201	仓库	22	仓库容量增加[color=#d6621d]1380[/color]	9	1380	0	0	0	0
602301	仓库	23	仓库容量增加[color=#d6621d]1470[/color]	9	1470	0	0	0	0
602401	仓库	24	仓库容量增加[color=#d6621d]1560[/color]	9	1560	0	0	0	0
602501	仓库	25	仓库容量增加[color=#d6621d]1650[/color]	9	1650	0	0	0	0
602601	仓库	26	仓库容量增加[color=#d6621d]1740[/color]	9	1740	0	0	0	0
602701	仓库	27	仓库容量增加[color=#d6621d]1830[/color]	9	1830	0	0	0	0
602801	仓库	28	仓库容量增加[color=#d6621d]1920[/color]	9	1920	0	0	0	0
602901	仓库	29	仓库容量增加[color=#d6621d]2010[/color]	9	2010	0	0	0	0
603001	仓库	30	仓库容量增加[color=#d6621d]2100[/color]	9	2100	0	0	0	0
603101	仓库	31	仓库容量增加[color=#d6621d]2210[/color]	9	2210	0	0	0	0
603201	仓库	32	仓库容量增加[color=#d6621d]2320[/color]	9	2320	0	0	0	0
603301	仓库	33	仓库容量增加[color=#d6621d]2430[/color]	9	2430	0	0	0	0
603401	仓库	34	仓库容量增加[color=#d6621d]2540[/color]	9	2540	0	0	0	0
603501	仓库	35	仓库容量增加[color=#d6621d]2650[/color]	9	2650	0	0	0	0
603601	仓库	36	仓库容量增加[color=#d6621d]2760[/color]	9	2760	0	0	0	0
603701	仓库	37	仓库容量增加[color=#d6621d]2870[/color]	9	2870	0	0	0	0
603801	仓库	38	仓库容量增加[color=#d6621d]2980[/color]	9	2980	0	0	0	0
603901	仓库	39	仓库容量增加[color=#d6621d]3090[/color]	9	3090	0	0	0	0
604001	仓库	40	仓库容量增加[color=#d6621d]3200[/color]	9	3200	0	0	0	0
604101	仓库	41	仓库容量增加[color=#d6621d]3330[/color]	9	3330	0	0	0	0
604201	仓库	42	仓库容量增加[color=#d6621d]3460[/color]	9	3460	0	0	0	0
604301	仓库	43	仓库容量增加[color=#d6621d]3590[/color]	9	3590	0	0	0	0
604401	仓库	44	仓库容量增加[color=#d6621d]3720[/color]	9	3720	0	0	0	0
604501	仓库	45	仓库容量增加[color=#d6621d]3850[/color]	9	3850	0	0	0	0
604601	仓库	46	仓库容量增加[color=#d6621d]3980[/color]	9	3980	0	0	0	0
604701	仓库	47	仓库容量增加[color=#d6621d]4110[/color]	9	4110	0	0	0	0
604801	仓库	48	仓库容量增加[color=#d6621d]4240[/color]	9	4240	0	0	0	0
604901	仓库	49	仓库容量增加[color=#d6621d]4370[/color]	9	4370	0	0	0	0
605001	仓库	50	仓库容量增加[color=#d6621d]4500[/color]	9	4500	0	0	0	0
700101	销售部	1	完成订单时得到的进修券增加[color=#d6621d]1[/color]	11	5004	1	0	0	0
700201	销售部	2	完成订单时得到的进修券增加[color=#d6621d]1[/color]	11	5004	1	0	0	0
700301	销售部	3	完成订单时得到的进修券增加[color=#d6621d]1[/color]	11	5004	1	0	0	0
700401	销售部	4	完成订单时得到的进修券增加[color=#d6621d]2[/color]	11	5004	2	0	0	0
700501	销售部	5	完成订单时得到的进修券增加[color=#d6621d]2[/color]	11	5004	2	0	0	0
700601	销售部	6	完成订单时得到的进修券增加[color=#d6621d]2[/color]	11	5004	2	0	0	0
700701	销售部	7	完成订单时得到的进修券增加[color=#d6621d]3[/color]	11	5004	3	0	0	0
700801	销售部	8	完成订单时得到的进修券增加[color=#d6621d]3[/color]	11	5004	3	0	0	0
700901	销售部	9	完成订单时得到的进修券增加[color=#d6621d]3[/color]	11	5004	3	0	0	0
701001	销售部	10	完成订单时得到的进修券增加[color=#d6621d]4[/color]	11	5004	4	0	0	0
701101	销售部	11	完成订单时得到的进修券增加[color=#d6621d]4[/color]	11	5004	4	0	0	0
701201	销售部	12	完成订单时得到的进修券增加[color=#d6621d]4[/color]	11	5004	4	0	0	0
701301	销售部	13	完成订单时得到的进修券增加[color=#d6621d]5[/color]	11	5004	5	0	0	0
701401	销售部	14	完成订单时得到的进修券增加[color=#d6621d]5[/color]	11	5004	5	0	0	0
701501	销售部	15	完成订单时得到的进修券增加[color=#d6621d]5[/color]	11	5004	5	0	0	0
701601	销售部	16	完成订单时得到的进修券增加[color=#d6621d]6[/color]	11	5004	6	0	0	0
701701	销售部	17	完成订单时得到的进修券增加[color=#d6621d]6[/color]	11	5004	6	0	0	0
701801	销售部	18	完成订单时得到的进修券增加[color=#d6621d]6[/color]	11	5004	6	0	0	0
701901	销售部	19	完成订单时得到的进修券增加[color=#d6621d]7[/color]	11	5004	7	0	0	0
702001	销售部	20	完成订单时得到的进修券增加[color=#d6621d]7[/color]	11	5004	7	0	0	0
702101	销售部	21	完成订单时得到的进修券增加[color=#d6621d]7[/color]	11	5004	7	0	0	0
702201	销售部	22	完成订单时得到的进修券增加[color=#d6621d]8[/color]	11	5004	8	0	0	0
702301	销售部	23	完成订单时得到的进修券增加[color=#d6621d]8[/color]	11	5004	8	0	0	0
702401	销售部	24	完成订单时得到的进修券增加[color=#d6621d]8[/color]	11	5004	8	0	0	0
702501	销售部	25	完成订单时得到的进修券增加[color=#d6621d]9[/color]	11	5004	9	0	0	0
702601	销售部	26	完成订单时得到的进修券增加[color=#d6621d]9[/color]	11	5004	9	0	0	0
702701	销售部	27	完成订单时得到的进修券增加[color=#d6621d]9[/color]	11	5004	9	0	0	0
702801	销售部	28	完成订单时得到的进修券增加[color=#d6621d]10[/color]	11	5004	10	0	0	0
702901	销售部	29	完成订单时得到的进修券增加[color=#d6621d]10[/color]	11	5004	10	0	0	0
703001	销售部	30	完成订单时得到的进修券增加[color=#d6621d]10[/color]	11	5004	10	0	0	0
703101	销售部	31	完成订单时得到的进修券增加[color=#d6621d]11[/color]	11	5004	11	0	0	0
703201	销售部	32	完成订单时得到的进修券增加[color=#d6621d]11[/color]	11	5004	11	0	0	0
703301	销售部	33	完成订单时得到的进修券增加[color=#d6621d]11[/color]	11	5004	11	0	0	0
703401	销售部	34	完成订单时得到的进修券增加[color=#d6621d]12[/color]	11	5004	12	0	0	0
703501	销售部	35	完成订单时得到的进修券增加[color=#d6621d]12[/color]	11	5004	12	0	0	0
703601	销售部	36	完成订单时得到的进修券增加[color=#d6621d]12[/color]	11	5004	12	0	0	0
703701	销售部	37	完成订单时得到的进修券增加[color=#d6621d]13[/color]	11	5004	13	0	0	0
703801	销售部	38	完成订单时得到的进修券增加[color=#d6621d]13[/color]	11	5004	13	0	0	0
703901	销售部	39	完成订单时得到的进修券增加[color=#d6621d]13[/color]	11	5004	13	0	0	0
704001	销售部	40	完成订单时得到的进修券增加[color=#d6621d]14[/color]	11	5004	14	0	0	0
704101	销售部	41	完成订单时得到的进修券增加[color=#d6621d]14[/color]	11	5004	14	0	0	0
704201	销售部	42	完成订单时得到的进修券增加[color=#d6621d]14[/color]	11	5004	14	0	0	0
704301	销售部	43	完成订单时得到的进修券增加[color=#d6621d]15[/color]	11	5004	15	0	0	0
704401	销售部	44	完成订单时得到的进修券增加[color=#d6621d]15[/color]	11	5004	15	0	0	0
704501	销售部	45	完成订单时得到的进修券增加[color=#d6621d]15[/color]	11	5004	15	0	0	0
704601	销售部	46	完成订单时得到的进修券增加[color=#d6621d]16[/color]	11	5004	16	0	0	0
704701	销售部	47	完成订单时得到的进修券增加[color=#d6621d]16[/color]	11	5004	16	0	0	0
704801	销售部	48	完成订单时得到的进修券增加[color=#d6621d]16[/color]	11	5004	16	0	0	0
704901	销售部	49	完成订单时得到的进修券增加[color=#d6621d]17[/color]	11	5004	17	0	0	0
705001	销售部	50	完成订单时得到的进修券增加[color=#d6621d]17[/color]	11	5004	17	0	0	0
700102	销售部	1	完成订单时得到的金币增加[color=#d6621d]0%[/color]	10	2	0	0	0	0
700202	销售部	2	完成订单时得到的金币增加[color=#d6621d]1%[/color]	10	2	1	0	0	0
700302	销售部	3	完成订单时得到的金币增加[color=#d6621d]1%[/color]	10	2	1	0	0	0
700402	销售部	4	完成订单时得到的金币增加[color=#d6621d]1%[/color]	10	2	1	0	0	0
700502	销售部	5	完成订单时得到的金币增加[color=#d6621d]2%[/color]	10	2	2	0	0	0
700602	销售部	6	完成订单时得到的金币增加[color=#d6621d]2%[/color]	10	2	2	0	0	0
700702	销售部	7	完成订单时得到的金币增加[color=#d6621d]2%[/color]	10	2	2	0	0	0
700802	销售部	8	完成订单时得到的金币增加[color=#d6621d]3%[/color]	10	2	3	0	0	0
700902	销售部	9	完成订单时得到的金币增加[color=#d6621d]3%[/color]	10	2	3	0	0	0
701002	销售部	10	完成订单时得到的金币增加[color=#d6621d]3%[/color]	10	2	3	0	0	0
701102	销售部	11	完成订单时得到的金币增加[color=#d6621d]4%[/color]	10	2	4	0	0	0
701202	销售部	12	完成订单时得到的金币增加[color=#d6621d]4%[/color]	10	2	4	0	0	0
701302	销售部	13	完成订单时得到的金币增加[color=#d6621d]4%[/color]	10	2	4	0	0	0
701402	销售部	14	完成订单时得到的金币增加[color=#d6621d]5%[/color]	10	2	5	0	0	0
701502	销售部	15	完成订单时得到的金币增加[color=#d6621d]5%[/color]	10	2	5	0	0	0
701602	销售部	16	完成订单时得到的金币增加[color=#d6621d]5%[/color]	10	2	5	0	0	0
701702	销售部	17	完成订单时得到的金币增加[color=#d6621d]6%[/color]	10	2	6	0	0	0
701802	销售部	18	完成订单时得到的金币增加[color=#d6621d]6%[/color]	10	2	6	0	0	0
701902	销售部	19	完成订单时得到的金币增加[color=#d6621d]6%[/color]	10	2	6	0	0	0
702002	销售部	20	完成订单时得到的金币增加[color=#d6621d]7%[/color]	10	2	7	0	0	0
702102	销售部	21	完成订单时得到的金币增加[color=#d6621d]7%[/color]	10	2	7	0	0	0
702202	销售部	22	完成订单时得到的金币增加[color=#d6621d]7%[/color]	10	2	7	0	0	0
702302	销售部	23	完成订单时得到的金币增加[color=#d6621d]8%[/color]	10	2	8	0	0	0
702402	销售部	24	完成订单时得到的金币增加[color=#d6621d]8%[/color]	10	2	8	0	0	0
702502	销售部	25	完成订单时得到的金币增加[color=#d6621d]8%[/color]	10	2	8	0	0	0
702602	销售部	26	完成订单时得到的金币增加[color=#d6621d]9%[/color]	10	2	9	0	0	0
702702	销售部	27	完成订单时得到的金币增加[color=#d6621d]9%[/color]	10	2	9	0	0	0
702802	销售部	28	完成订单时得到的金币增加[color=#d6621d]9%[/color]	10	2	9	0	0	0
702902	销售部	29	完成订单时得到的金币增加[color=#d6621d]10%[/color]	10	2	10	0	0	0
703002	销售部	30	完成订单时得到的金币增加[color=#d6621d]10%[/color]	10	2	10	0	0	0
703102	销售部	31	完成订单时得到的金币增加[color=#d6621d]10%[/color]	10	2	10	0	0	0
703202	销售部	32	完成订单时得到的金币增加[color=#d6621d]11%[/color]	10	2	11	0	0	0
703302	销售部	33	完成订单时得到的金币增加[color=#d6621d]11%[/color]	10	2	11	0	0	0
703402	销售部	34	完成订单时得到的金币增加[color=#d6621d]11%[/color]	10	2	11	0	0	0
703502	销售部	35	完成订单时得到的金币增加[color=#d6621d]12%[/color]	10	2	12	0	0	0
703602	销售部	36	完成订单时得到的金币增加[color=#d6621d]12%[/color]	10	2	12	0	0	0
703702	销售部	37	完成订单时得到的金币增加[color=#d6621d]12%[/color]	10	2	12	0	0	0
703802	销售部	38	完成订单时得到的金币增加[color=#d6621d]13%[/color]	10	2	13	0	0	0
703902	销售部	39	完成订单时得到的金币增加[color=#d6621d]13%[/color]	10	2	13	0	0	0
704002	销售部	40	完成订单时得到的金币增加[color=#d6621d]13%[/color]	10	2	13	0	0	0
704102	销售部	41	完成订单时得到的金币增加[color=#d6621d]14%[/color]	10	2	14	0	0	0
704202	销售部	42	完成订单时得到的金币增加[color=#d6621d]14%[/color]	10	2	14	0	0	0
704302	销售部	43	完成订单时得到的金币增加[color=#d6621d]14%[/color]	10	2	14	0	0	0
704402	销售部	44	完成订单时得到的金币增加[color=#d6621d]15%[/color]	10	2	15	0	0	0
704502	销售部	45	完成订单时得到的金币增加[color=#d6621d]15%[/color]	10	2	15	0	0	0
704602	销售部	46	完成订单时得到的金币增加[color=#d6621d]15%[/color]	10	2	15	0	0	0
704702	销售部	47	完成订单时得到的金币增加[color=#d6621d]16%[/color]	10	2	16	0	0	0
704802	销售部	48	完成订单时得到的金币增加[color=#d6621d]16%[/color]	10	2	16	0	0	0
704902	销售部	49	完成订单时得到的金币增加[color=#d6621d]16%[/color]	10	2	16	0	0	0
705002	销售部	50	完成订单时得到的金币增加[color=#d6621d]17%[/color]	10	2	17	0	0	0
700103	销售部	1	完成订单时得到的宣传册增加[color=#d6621d]0[/color]	11	5005	0	0	0	0
700203	销售部	2	完成订单时得到的宣传册增加[color=#d6621d]0[/color]	11	5005	0	0	0	0
700303	销售部	3	完成订单时得到的宣传册增加[color=#d6621d]1[/color]	11	5005	1	0	0	0
700403	销售部	4	完成订单时得到的宣传册增加[color=#d6621d]1[/color]	11	5005	1	0	0	0
700503	销售部	5	完成订单时得到的宣传册增加[color=#d6621d]1[/color]	11	5005	1	0	0	0
700603	销售部	6	完成订单时得到的宣传册增加[color=#d6621d]2[/color]	11	5005	2	0	0	0
700703	销售部	7	完成订单时得到的宣传册增加[color=#d6621d]2[/color]	11	5005	2	0	0	0
700803	销售部	8	完成订单时得到的宣传册增加[color=#d6621d]2[/color]	11	5005	2	0	0	0
700903	销售部	9	完成订单时得到的宣传册增加[color=#d6621d]3[/color]	11	5005	3	0	0	0
701003	销售部	10	完成订单时得到的宣传册增加[color=#d6621d]3[/color]	11	5005	3	0	0	0
701103	销售部	11	完成订单时得到的宣传册增加[color=#d6621d]3[/color]	11	5005	3	0	0	0
701203	销售部	12	完成订单时得到的宣传册增加[color=#d6621d]4[/color]	11	5005	4	0	0	0
701303	销售部	13	完成订单时得到的宣传册增加[color=#d6621d]4[/color]	11	5005	4	0	0	0
701403	销售部	14	完成订单时得到的宣传册增加[color=#d6621d]4[/color]	11	5005	4	0	0	0
701503	销售部	15	完成订单时得到的宣传册增加[color=#d6621d]5[/color]	11	5005	5	0	0	0
701603	销售部	16	完成订单时得到的宣传册增加[color=#d6621d]5[/color]	11	5005	5	0	0	0
701703	销售部	17	完成订单时得到的宣传册增加[color=#d6621d]5[/color]	11	5005	5	0	0	0
701803	销售部	18	完成订单时得到的宣传册增加[color=#d6621d]6[/color]	11	5005	6	0	0	0
701903	销售部	19	完成订单时得到的宣传册增加[color=#d6621d]6[/color]	11	5005	6	0	0	0
702003	销售部	20	完成订单时得到的宣传册增加[color=#d6621d]6[/color]	11	5005	6	0	0	0
702103	销售部	21	完成订单时得到的宣传册增加[color=#d6621d]7[/color]	11	5005	7	0	0	0
702203	销售部	22	完成订单时得到的宣传册增加[color=#d6621d]7[/color]	11	5005	7	0	0	0
702303	销售部	23	完成订单时得到的宣传册增加[color=#d6621d]7[/color]	11	5005	7	0	0	0
702403	销售部	24	完成订单时得到的宣传册增加[color=#d6621d]8[/color]	11	5005	8	0	0	0
702503	销售部	25	完成订单时得到的宣传册增加[color=#d6621d]8[/color]	11	5005	8	0	0	0
702603	销售部	26	完成订单时得到的宣传册增加[color=#d6621d]8[/color]	11	5005	8	0	0	0
702703	销售部	27	完成订单时得到的宣传册增加[color=#d6621d]9[/color]	11	5005	9	0	0	0
702803	销售部	28	完成订单时得到的宣传册增加[color=#d6621d]9[/color]	11	5005	9	0	0	0
702903	销售部	29	完成订单时得到的宣传册增加[color=#d6621d]9[/color]	11	5005	9	0	0	0
703003	销售部	30	完成订单时得到的宣传册增加[color=#d6621d]10[/color]	11	5005	10	0	0	0
703103	销售部	31	完成订单时得到的宣传册增加[color=#d6621d]10[/color]	11	5005	10	0	0	0
703203	销售部	32	完成订单时得到的宣传册增加[color=#d6621d]10[/color]	11	5005	10	0	0	0
703303	销售部	33	完成订单时得到的宣传册增加[color=#d6621d]11[/color]	11	5005	11	0	0	0
703403	销售部	34	完成订单时得到的宣传册增加[color=#d6621d]11[/color]	11	5005	11	0	0	0
703503	销售部	35	完成订单时得到的宣传册增加[color=#d6621d]11[/color]	11	5005	11	0	0	0
703603	销售部	36	完成订单时得到的宣传册增加[color=#d6621d]12[/color]	11	5005	12	0	0	0
703703	销售部	37	完成订单时得到的宣传册增加[color=#d6621d]12[/color]	11	5005	12	0	0	0
703803	销售部	38	完成订单时得到的宣传册增加[color=#d6621d]12[/color]	11	5005	12	0	0	0
703903	销售部	39	完成订单时得到的宣传册增加[color=#d6621d]13[/color]	11	5005	13	0	0	0
704003	销售部	40	完成订单时得到的宣传册增加[color=#d6621d]13[/color]	11	5005	13	0	0	0
704103	销售部	41	完成订单时得到的宣传册增加[color=#d6621d]13[/color]	11	5005	13	0	0	0
704203	销售部	42	完成订单时得到的宣传册增加[color=#d6621d]14[/color]	11	5005	14	0	0	0
704303	销售部	43	完成订单时得到的宣传册增加[color=#d6621d]14[/color]	11	5005	14	0	0	0
704403	销售部	44	完成订单时得到的宣传册增加[color=#d6621d]14[/color]	11	5005	14	0	0	0
704503	销售部	45	完成订单时得到的宣传册增加[color=#d6621d]15[/color]	11	5005	15	0	0	0
704603	销售部	46	完成订单时得到的宣传册增加[color=#d6621d]15[/color]	11	5005	15	0	0	0
704703	销售部	47	完成订单时得到的宣传册增加[color=#d6621d]15[/color]	11	5005	15	0	0	0
704803	销售部	48	完成订单时得到的宣传册增加[color=#d6621d]16[/color]	11	5005	16	0	0	0
704903	销售部	49	完成订单时得到的宣传册增加[color=#d6621d]16[/color]	11	5005	16	0	0	0
705003	销售部	50	完成订单时得到的宣传册增加[color=#d6621d]16[/color]	11	5005	16	0	0	0
800101	商务部	1	第1档生产线可升至[color=#d6621d]6[/color]级	12	1	6	0	0	0
800201	商务部	2	第1档生产线可升至[color=#d6621d]7[/color]级	12	1	7	0	0	0
800301	商务部	3	第1档生产线可升至[color=#d6621d]8[/color]级	12	1	8	0	0	0
800401	商务部	4	第1档生产线可升至[color=#d6621d]9[/color]级	12	1	9	0	0	0
800501	商务部	5	第1档生产线可升至[color=#d6621d]10[/color]级	12	1	10	0	0	0
800601	商务部	6	第1档生产线可升至[color=#d6621d]11[/color]级	12	1	11	0	0	0
800701	商务部	7	第1档生产线可升至[color=#d6621d]12[/color]级	12	1	12	0	0	0
800801	商务部	8	第1档生产线可升至[color=#d6621d]13[/color]级	12	1	13	0	0	0
800901	商务部	9	第1档生产线可升至[color=#d6621d]14[/color]级	12	1	14	0	0	0
801001	商务部	10	第1档生产线可升至[color=#d6621d]15[/color]级	12	1	15	0	0	0
801101	商务部	11	第1档生产线可升至[color=#d6621d]16[/color]级	12	1	16	0	0	0
801201	商务部	12	第1档生产线可升至[color=#d6621d]17[/color]级	12	1	17	0	0	0
801301	商务部	13	第1档生产线可升至[color=#d6621d]18[/color]级	12	1	18	0	0	0
801401	商务部	14	第1档生产线可升至[color=#d6621d]19[/color]级	12	1	19	0	0	0
801501	商务部	15	第1档生产线可升至[color=#d6621d]20[/color]级	12	1	20	0	0	0
801601	商务部	16	第1档生产线可升至[color=#d6621d]21[/color]级	12	1	21	0	0	0
801701	商务部	17	第1档生产线可升至[color=#d6621d]22[/color]级	12	1	22	0	0	0
801801	商务部	18	第1档生产线可升至[color=#d6621d]23[/color]级	12	1	23	0	0	0
801901	商务部	19	第1档生产线可升至[color=#d6621d]24[/color]级	12	1	24	0	0	0
802001	商务部	20	第1档生产线可升至[color=#d6621d]25[/color]级	12	1	25	0	0	0
802101	商务部	21	第1档生产线可升至[color=#d6621d]26[/color]级	12	1	26	0	0	0
802201	商务部	22	第1档生产线可升至[color=#d6621d]27[/color]级	12	1	27	0	0	0
802301	商务部	23	第1档生产线可升至[color=#d6621d]28[/color]级	12	1	28	0	0	0
802401	商务部	24	第1档生产线可升至[color=#d6621d]29[/color]级	12	1	29	0	0	0
802501	商务部	25	第1档生产线可升至[color=#d6621d]30[/color]级	12	1	30	0	0	0
802601	商务部	26	第1档生产线可升至[color=#d6621d]31[/color]级	12	1	31	0	0	0
802701	商务部	27	第1档生产线可升至[color=#d6621d]32[/color]级	12	1	32	0	0	0
802801	商务部	28	第1档生产线可升至[color=#d6621d]33[/color]级	12	1	33	0	0	0
802901	商务部	29	第1档生产线可升至[color=#d6621d]34[/color]级	12	1	34	0	0	0
803001	商务部	30	第1档生产线可升至[color=#d6621d]35[/color]级	12	1	35	0	0	0
803101	商务部	31	第1档生产线可升至[color=#d6621d]36[/color]级	12	1	36	0	0	0
803201	商务部	32	第1档生产线可升至[color=#d6621d]37[/color]级	12	1	37	0	0	0
803301	商务部	33	第1档生产线可升至[color=#d6621d]38[/color]级	12	1	38	0	0	0
803401	商务部	34	第1档生产线可升至[color=#d6621d]39[/color]级	12	1	39	0	0	0
803501	商务部	35	第1档生产线可升至[color=#d6621d]40[/color]级	12	1	40	0	0	0
803601	商务部	36	第1档生产线可升至[color=#d6621d]41[/color]级	12	1	41	0	0	0
803701	商务部	37	第1档生产线可升至[color=#d6621d]42[/color]级	12	1	42	0	0	0
803801	商务部	38	第1档生产线可升至[color=#d6621d]43[/color]级	12	1	43	0	0	0
803901	商务部	39	第1档生产线可升至[color=#d6621d]44[/color]级	12	1	44	0	0	0
804001	商务部	40	第1档生产线可升至[color=#d6621d]45[/color]级	12	1	45	0	0	0
804101	商务部	41	第1档生产线可升至[color=#d6621d]46[/color]级	12	1	46	0	0	0
804201	商务部	42	第1档生产线可升至[color=#d6621d]47[/color]级	12	1	47	0	0	0
804301	商务部	43	第1档生产线可升至[color=#d6621d]48[/color]级	12	1	48	0	0	0
804401	商务部	44	第1档生产线可升至[color=#d6621d]49[/color]级	12	1	49	0	0	0
804501	商务部	45	第1档生产线可升至[color=#d6621d]50[/color]级	12	1	50	0	0	0
804601	商务部	46	第1档生产线可升至[color=#d6621d]51[/color]级	12	1	51	0	0	0
