int	string	string	int	DTVector2	int	int	int	int	int	int	int	int	int	int	int64	int	DTItemNum[]	int	int	int	int
12324	富维耶圣母堂	Basilique Notre Dame de Fourvière	13	0.2;0.2	1101	0	0	0	820	0	0	0	0	1000	237734500	100000	1:5;9001:33;5005:274	5	12323	12325	1264
12325	里昂旧城	Vieux Lyon	13	0.2;0.7	0	0	1401	1501	0	0	0	0	0	834	237972235	100000	1:5;9001:33;5005:274	5	12324	12326	1264
12326	里昂圣让主教堂	Cathédrale Saint-Jean Baptiste	13	0.68;0.4	0	0	1402	0	815	0	0	0	0	715	238210207	100000	1:5;9001:33;5005:275	5	12325	12327	1264
12327	里昂人壁画	La Fresque des Lyonnais	13	0.65;0.75	0	0	1402	0	0	0	816	0	0	625	238448417	100000	1:5;9001:33;5005:275	5	12326	12328	1264
12328	百花广场	La place Bellecour	13	0.68;0.2	1102	0	0	0	0	0	815	0	0	625	238686865	100000	1:5;9001:33;5005:275	5	12327	12329	1264
12329	国际微缩电影艺术博物馆	Musee Miniature et Cinema	13	0.1;0.9	1101	0	0	1502	0	0	0	0	0	625	238925552	100000	1:5;9001:33;5005:275	5	12328	12330	1264
12330	金头公园	Parc de la Tête d’Or	13	0.6;0.95	0	1202	0	0	0	819	0	0	0	556	239164478	100000	1:5;9001:33;5005:275	5	12329	12331	1264
12331	里昂市政府	Hôtel de Ville	13	0.68;0.56	0	0	1401	0	817	0	0	0	0	500	239403642	100000	1:5;9001:33;5005:276	5	12330	12332	1264
12332	图卢兹市政厅广场	place du capitole	13	0.2;0.2	1101	1203	0	0	0	0	0	0	0	1000	239643100	100000	1:5;9001:34;5005:276	5	12331	12333	1265
12333	圣塞宁教堂	Basilique Saint-Sernin de Toulouse	13	0.2;0.7	1101	0	0	1501	0	0	0	0	0	834	239882743	100000	1:5;9001:34;5005:276	5	12332	12334	1265
12334	图卢兹加农河	La Garonne	13	0.68;0.4	0	0	0	1502	822	0	0	0	0	715	240122626	100000	1:5;9001:34;5005:276	5	12333	12335	1265
12335	奥古斯汀博物馆	Musée des Augustins	13	0.65;0.75	0	0	0	1502	0	0	825	0	0	625	240362749	100000	1:5;9001:34;5005:276	5	12334	12336	1265
12336	图卢兹主教座堂	Cathedrale Saint-Etienne	13	0.68;0.2	1101	0	0	0	0	0	822	0	0	625	240603112	100000	1:5;9001:34;5005:277	5	12335	12337	1265
12337	图卢兹太空城	Cité de l'espace	13	0.1;0.9	0	0	1402	0	822	0	0	0	0	625	240843715	100000	1:5;9001:34;5005:277	5	12336	12338	1265
12338	贝姆伯格基金会博物馆	Fondation Bemberg	13	0.6;0.95	0	0	0	1502	820	0	0	0	0	556	241084559	100000	1:5;9001:34;5005:277	5	12337	12339	1265
12339	保罗迪皮伊博物馆	Musee Paul Dupuy	13	0.68;0.56	1102	0	0	0	0	0	824	0	0	500	241325644	100000	1:5;9001:34;5005:277	5	12338	12340	1265
12340	尼斯天使湾	La baie des Anges	13	0.2;0.2	0	1201	0	0	0	0	825	0	0	1000	241567000	100000	1:5;9001:34;5005:277	5	12339	12341	1266
12341	尼斯英国人漫步大道	Promenade Des Anglais	13	0.2;0.7	1102	1202	0	0	0	0	0	0	0	834	241808567	100000	1:5;9001:34;5005:278	5	12340	12342	1266
12342	尼斯城堡山	Parc du Château	13	0.68;0.4	0	1201	0	1501	0	0	0	0	0	715	242050376	100000	1:5;9001:34;5005:278	5	12341	12343	1266
12343	尼斯海角	Le Cap De Nice	13	0.65;0.75	0	1201	0	0	830	0	0	0	0	625	242292426	100000	1:5;9001:34;5005:278	5	12342	12344	1266
12344	尼斯马塞纳广场	Place Masséna	13	0.68;0.2	1102	0	0	0	830	0	0	0	0	625	242534718	100000	1:5;9001:34;5005:278	5	12343	12345	1266
12345	俄罗斯东正教圣尼古拉大教堂	Cathédrale Orthodoxe Russe St-Nicolas	13	0.1;0.9	0	0	1402	0	0	828	0	0	0	625	242777253	100000	1:5;9001:34;5005:278	5	12344	12346	1266
12346	尼斯加里波第广场	place Garibaldi	13	0.6;0.95	0	0	0	1502	0	0	828	0	0	556	243020030	100000	1:5;9001:34;5005:279	5	12345	12347	1266
12347	圣雷帕拉特大教堂	Cathédrale Ste-Réparate	13	0.68;0.56	1102	1201	0	0	0	0	0	0	0	500	243263050	100000	1:5;9001:34;5005:279	5	12346	12348	1266
12348	奥尔良主座教堂	Cathedrale Ste-Croix	13	0.2;0.2	0	0	0	1502	835	0	0	0	0	1000	243506400	100000	1:5;9001:34;5005:279	5	12347	12349	1267
12349	贞德街	Rue Jeanne d'Arc	13	0.2;0.7	0	0	0	1502	0	833	0	0	0	834	243749906	100000	1:5;9001:34;5005:279	5	12348	12350	1267
12350	殉难广场	Place du Martroi	13	0.68;0.4	0	0	0	1501	0	0	831	0	0	715	243993656	100000	1:5;9001:34;5005:279	5	12349	12351	1267
12351	乔治五世桥	Pont George-V	13	0.65;0.75	1102	0	0	1501	0	0	0	0	0	625	244237650	100000	1:5;9001:34;5005:280	5	12350	12352	1267
12352	牧师公园	Parc Pasteur	13	0.68;0.2	0	0	0	1501	0	0	831	0	0	625	244481888	100000	1:5;9001:34;5005:280	5	12351	12353	1267
12353	圣女贞德故居	Maison de Jeanne d'Arc	13	0.1;0.9	0	1201	0	1502	0	0	0	0	0	625	244726370	100000	1:5;9001:34;5005:280	5	12352	12354	1267
12354	议会中心奥尔良	Centre de Conférences d'Orléans	13	0.6;0.95	0	1202	0	0	0	0	831	0	0	556	244971096	100000	1:5;9001:34;5005:280	5	12353	12355	1267
12355	奥尔良美术馆	Musee des Beaux-Arts	13	0.68;0.56	1101	0	0	0	834	0	0	0	0	500	245216067	100000	1:5;9001:34;5005:280	5	12354	12356	1267
12356	波尔多交易所广场	Place de la Bourse	13	0.2;0.2	1101	0	0	0	0	835	0	0	0	1000	245461300	100000	1:5;9001:34;5005:281	5	12355	12357	1268
12357	圣安德烈大主教教堂	Cathédrale Saint-André de Bordeaux	13	0.2;0.7	0	0	1402	0	0	840	0	0	0	834	245706761	100000	1:5;9001:34;5005:281	5	12356	12358	1268
12358	圣艾米伦酒庄	St-Emilion	13	0.68;0.4	0	1202	0	0	839	0	0	0	0	715	245952468	100000	1:5;9001:34;5005:281	5	12357	12359	1268
12359	吉伦特派纪念碑	Girondins Monument	13	0.65;0.75	0	0	0	1501	0	0	840	0	0	625	246198420	100000	1:5;9001:34;5005:281	5	12358	12360	1268
12360	康孔斯广场	Esplanade des Quinconces	13	0.68;0.2	0	1203	0	0	0	0	839	0	0	625	246444618	100000	1:5;9001:34;5005:281	5	12359	12361	1268
12361	波尔多大剧院	Grand Théâtre	13	0.1;0.9	0	1203	0	0	0	0	838	0	0	625	246691063	100000	1:5;9001:34;5005:282	5	12360	12362	1268
12362	圣凯瑟琳大街	Rue Sainte-Catherine	13	0.6;0.95	0	0	1402	0	835	0	0	0	0	556	246937754	100000	1:5;9001:34;5005:282	5	12361	12363	1268
12363	波尔多圣心天主教堂	Église du Sacré-Cœur Bordeaux	13	0.68;0.56	0	0	1402	0	0	839	0	0	0	500	247184692	100000	1:5;9001:34;5005:282	5	12362	12364	1268
12364	雷恩老城	Vieux Rennes	13	0.2;0.2	0	0	0	1502	0	0	842	0	0	1000	247431900	100000	1:5;9001:34;5005:282	5	12363	12365	1269
12365	布列塔尼议会	Parlement de Bretagne	13	0.2;0.7	0	0	0	1502	0	0	844	0	0	834	247679332	100000	1:5;9001:34;5005:282	5	12364	12366	1269
12366	他泊花园	Parc du Thabor	13	0.68;0.4	1102	0	0	1501	0	0	0	0	0	715	247927011	100000	1:5;9001:34;5005:283	5	12365	12367	1269
12367	雷恩市政厅	Mairie de Rennes	13	0.65;0.75	1102	1201	0	0	0	0	0	0	0	625	248174938	100000	1:5;9001:34;5005:283	5	12366	12368	1269
12368	圣皮埃尔大教堂	Cathédrale St-Pierre de Rennes	13	0.68;0.2	1101	1202	0	0	0	0	0	0	0	625	248423113	100000	1:5;9001:34;5005:283	5	12367	12369	1269
12369	雷恩歌剧院	Opéra de Rennes	13	0.1;0.9	0	1202	0	0	840	0	0	0	0	625	248671536	100000	1:5;9001:34;5005:283	5	12368	12370	1269
12370	雷恩美术馆	Musée des Beaux-Arts de Rennes	13	0.6;0.95	0	1203	1402	0	0	0	0	0	0	556	248920208	100000	1:5;9001:34;5005:283	5	12369	12371	1269
12371	文化中心	Champs Libres	13	0.68;0.56	1101	1203	0	0	0	0	0	0	0	500	249169128	100000	1:5;9001:34;5005:284	5	12370	12372	1269
12372	圣朱利安大教堂	Cathédrale Saint-Julien	13	0.2;0.2	1102	0	0	0	0	845	0	0	0	1000	249418300	100000	1:5;9001:35;5005:284	5	12371	12373	1270
12373	勒芒老城	Cité Plantagenêt	13	0.2;0.7	1102	0	0	0	0	846	0	0	0	834	249667718	100000	1:5;9001:35;5005:284	5	12372	12374	1270
12374	勒芒24小时耐力赛博物馆	Musée des 24 Heures	13	0.68;0.4	0	0	0	1501	846	0	0	0	0	715	249917386	100000	1:5;9001:35;5005:284	5	12373	12375	1270
12375	自然之门公园	l'Arche de la Nature	13	0.65;0.75	1101	0	0	0	0	845	0	0	0	625	250167303	200000	1:5;9001:35;5005:284	5	12374	12376	1270
12376	金雀花王朝皇宫	Palais royal Plantagenêt	13	0.68;0.2	0	0	1401	0	0	849	0	0	0	625	250417470	200000	1:5;9001:35;5005:285	5	12375	12377	1270
12377	勒芒历史文化博物馆	Le Carré Plantagenêt	13	0.1;0.9	0	1202	1401	0	0	0	0	0	0	625	250667887	200000	1:5;9001:35;5005:285	5	12376	12378	1270
12378	共和国广场	Place de la République	13	0.6;0.95	1101	1202	0	0	0	0	0	0	0	556	250918555	200000	1:5;9001:35;5005:285	5	12377	12379	1270
12379	圣尼古拉广场	Place Saint-Nicolas	13	0.68;0.56	0	0	1401	0	0	850	0	0	0	500	251169474	200000	1:5;9001:35;5005:285	5	12378	12380	1270
12380	亚眠圣母大教堂	Cathédrale Notre-Dame d'Amiens	13	0.2;0.2	0	1201	0	0	853	0	0	0	0	1000	251420700	200000	1:5;9001:35;5005:285	5	12379	12381	1271
12381	佩雷塔	La Tour Perret	13	0.2;0.7	0	0	0	1501	0	0	851	0	0	834	251672121	200000	1:5;9001:35;5005:286	5	12380	12382	1271
12382	圣皮埃尔公园	Parc St-Pierre	13	0.68;0.4	0	0	0	1501	0	851	0	0	0	715	251923793	200000	1:5;9001:35;5005:286	5	12381	12383	1271
12383	儒勒·凡尔纳故居	Maison Jules Verne	13	0.65;0.75	1101	0	0	0	850	0	0	0	0	625	252175717	200000	1:5;9001:35;5005:286	5	12382	12384	1271
12384	皮卡第博物馆	Musée de Picardie	13	0.68;0.2	0	1203	0	0	852	0	0	0	0	625	252427893	200000	1:5;9001:35;5005:286	5	12383	12385	1271
12385	亚眠大学	Université de Picardie Jules-Verne	13	0.1;0.9	1102	0	0	0	850	0	0	0	0	625	252680321	200000	1:5;9001:35;5005:286	5	12384	12386	1271
12386	漂浮花园	Les Hortillonnages d'Amiens	13	0.6;0.95	0	0	0	1501	852	0	0	0	0	556	252933001	200000	1:5;9001:35;5005:287	5	12385	12387	1271
12387	亚眠火车站	Amiens Station	13	0.68;0.56	0	1202	0	0	0	0	850	0	0	500	253185934	200000	1:5;9001:35;5005:287	5	12386	12388	1271
12388	凡尔赛宫	Château de Versailles	13	0.2;0.2	0	0	1402	1502	0	0	0	0	0	1000	253439200	200000	1:5;9001:35;5005:287	5	12387	12389	1272
12389	玛丽－安托瓦内特的宫苑	Domaine de Marie Antoinette	13	0.2;0.7	1102	0	0	0	0	855	0	0	0	834	253692639	200000	1:5;9001:35;5005:287	5	12388	12390	1272
12390	凡尔赛公共图书馆	Public library of Versailles	13	0.68;0.4	0	0	1402	1502	0	0	0	0	0	715	253946332	200000	1:5;9001:35;5005:287	5	12389	12391	1272
12391	圣路易主教座堂	Cathedrale Saint Louis	13	0.65;0.75	1101	0	0	0	0	858	0	0	0	625	254200278	200000	1:5;9001:35;5005:288	5	12390	12392	1272
12392	凡尔赛市政厅	Ville	13	0.68;0.2	0	1201	0	1501	0	0	0	0	0	625	254454478	200000	1:5;9001:35;5005:288	5	12391	12393	1272
12393	凡尔赛圣母堂	Eglise Notre-Dame de Versailles	13	0.1;0.9	0	1201	0	0	0	855	0	0	0	625	254708932	200000	1:5;9001:35;5005:288	5	12392	12394	1272
12394	法国皇家歌剧院	The Royal Opera	13	0.6;0.95	0	1201	0	0	859	0	0	0	0	556	254963641	200000	1:5;9001:35;5005:288	5	12393	12395	1272
12395	马车博物馆	Carriage Museum	13	0.68;0.56	0	1203	1401	0	0	0	0	0	0	500	255218605	200000	1:5;9001:35;5005:288	5	12394	12396	1272
12396	鲁昂圣母大教堂	Cathédrale Notre-Dame de Rouen	13	0.2;0.2	1101	0	0	0	0	864	0	0	0	1000	255473900	200000	1:5;9001:35;5005:289	5	12395	12397	1273
12397	鲁昂老城区	Le Vieux Rouen	13	0.2;0.7	0	1202	0	0	865	0	0	0	0	834	255729374	200000	1:5;9001:35;5005:289	5	12396	12398	1273
12398	鲁昂圣女贞德教堂	Eglise Ste-Jeanne d'Arc de Rouen	13	0.68;0.4	0	0	1401	1502	0	0	0	0	0	715	255985103	200000	1:5;9001:35;5005:289	5	12397	12399	1273
12399	吉维尼小镇	Giverny	13	0.65;0.75	1101	0	0	0	0	863	0	0	0	625	256241088	200000	1:5;9001:35;5005:289	5	12398	12400	1273
12400	鲁昂法院	Palais de Justice de Rouen	13	0.68;0.2	0	0	0	1501	0	864	0	0	0	625	256497329	200000	1:5;9001:35;5005:289	5	12399	12401	1273
12401	圣玛洛教堂	Eglise St-Maclou	13	0.1;0.9	0	0	1401	1502	0	0	0	0	0	625	256753826	200000	1:5;9001:35;5005:290	5	12400	12402	1273
12402	XXL全景画馆	Panorama XXL	13	0.6;0.95	0	0	1402	0	0	862	0	0	0	556	257010580	200000	1:5;9001:35;5005:290	5	12401	12403	1273
12403	鲁昂城堡-圣女贞德塔	Château de Rouen - Tour Jeanne-d'Arc	13	0.68;0.56	0	1202	0	1501	0	0	0	0	0	500	257267591	200000	1:5;9001:35;5005:290	5	12402	12404	1273
12404	布列塔尼公爵城堡	Château des Ducs de Bretagne	13	0.2;0.2	0	0	1402	0	866	0	0	0	0	1000	257524900	200000	1:5;9001:35;5005:290	5	12403	12405	1274
12405	南特圣彼得与圣保罗大教堂	Cathédrale Saint Pierre et Saint Paul de Nantes	13	0.2;0.7	0	0	1401	0	0	867	0	0	0	834	257782425	200000	1:5;9001:35;5005:290	5	12404	12406	1274
12406	波默海耶廊街	Passage Pommeraye	13	0.68;0.4	1102	0	0	0	0	0	867	0	0	715	258040207	200000	1:5;9001:35;5005:291	5	12405	12407	1274
12407	圣十字教堂	Église Sainte-Croix	13	0.65;0.75	0	0	1401	0	0	0	869	0	0	625	258298247	200000	1:5;9001:35;5005:291	5	12406	12408	1274
12408	南特机器岛乐园	Machines of the Isle Nantes	13	0.68;0.2	0	0	1402	1502	0	0	0	0	0	625	258556545	200000	1:5;9001:35;5005:291	5	12407	12409	1274
12409	南特自然历史博物馆	Muséum d'histoire naturelle de Nantes	13	0.1;0.9	1102	0	0	0	0	865	0	0	0	625	258815102	200000	1:5;9001:35;5005:291	5	12408	12410	1274
12410	儒勒凡尔纳博物馆	Musee Jules Verne	13	0.6;0.95	0	0	1402	0	0	866	0	0	0	556	259073917	200000	1:5;9001:35;5005:291	5	12409	12411	1274
12411	南特植物园	Jardin des Plantes	13	0.68;0.56	1101	1202	0	0	0	0	0	0	0	500	259332991	200000	1:5;9001:35;5005:292	5	12410	12412	1274
12412	米拉波大道	Cours Mirabeau	13	0.2;0.2	0	0	0	1501	0	0	875	0	0	1000	259592400	200000	1:5;9001:36;5005:292	5	12411	12413	1275
12413	国王勒内喷泉	Fontaine de Roi René	13	0.2;0.7	1102	1201	0	0	0	0	0	0	0	834	259851992	200000	1:5;9001:36;5005:292	5	12412	12414	1275
12414	圣索沃尔大教堂	Cathédrale Saint-Sauveur	13	0.68;0.4	0	0	0	1502	0	0	872	0	0	715	260111844	200000	1:5;9001:36;5005:292	5	12413	12415	1275
12415	圆亭喷泉	Fontaine de la Rotonde	13	0.65;0.75	1101	0	1402	0	0	0	0	0	0	625	260371956	200000	1:5;9001:36;5005:292	5	12414	12416	1275
12416	圣维克多山	Mont Sainte Victoire	13	0.68;0.2	0	1202	0	0	0	875	0	0	0	625	260632328	200000	1:5;9001:36;5005:293	5	12415	12417	1275
12417	塞尚故居	Musée Atelier de Cézanne	13	0.1;0.9	0	1201	0	0	0	0	872	0	0	625	260892960	200000	1:5;9001:36;5005:293	5	12416	12418	1275
12418	马里恩广场	Place de la Mairie	13	0.6;0.95	1102	1203	0	0	0	0	0	0	0	556	261153853	200000	1:5;9001:36;5005:293	5	12417	12419	1275
12419	格拉内博物馆	Musée Granet	13	0.68;0.56	0	0	0	1501	0	873	0	0	0	500	261415007	200000	1:5;9001:36;5005:293	5	12418	12420	1275
12420	蒙彼利埃凯旋门	Arc de Triomphe	13	0.2;0.2	1101	1203	0	0	0	0	0	0	0	1000	261676500	200000	1:5;9001:36;5005:293	5	12419	12421	1276
12421	蒙彼利埃老城	Le Vieux Montpellier	13	0.2;0.7	0	0	1401	0	0	0	878	0	0	834	261938177	200000	1:5;9001:36;5005:294	5	12420	12422	1276
12422	戏剧广场	Place de la Comedie	13	0.68;0.4	0	0	1402	0	0	0	877	0	0	715	262200115	200000	1:5;9001:36;5005:294	5	12421	12423	1276
12423	圣皮埃尔大教堂	Cathédrale Saint-Pierre de Montpellier	13	0.65;0.75	1102	0	1401	0	0	0	0	0	0	625	262462315	200000	1:5;9001:36;5005:294	5	12422	12424	1276
12424	佩鲁花园	Promenade du Peyrou	13	0.68;0.2	1102	0	0	1501	0	0	0	0	0	625	262724777	200000	1:5;9001:36;5005:294	5	12423	12425	1276
12425	安提戈涅区	Antigone	13	0.1;0.9	1101	0	0	0	880	0	0	0	0	625	262987502	200000	1:5;9001:36;5005:294	5	12424	12426	1276
12426	法布尔艺术馆	Musée Fabre	13	0.6;0.95	0	0	1402	0	0	0	879	0	0	556	263250490	200000	1:5;9001:36;5005:295	5	12425	12427	1276
12427	阿特热博物馆	Musée Atger	13	0.68;0.56	0	1203	0	0	0	0	876	0	0	500	263513740	200000	1:5;9001:36;5005:295	5	12426	12428	1276
12428	戴高乐广场	Place du Général de Gaulle	13	0.2;0.2	0	1202	0	1502	0	0	0	0	0	1000	263777300	200000	1:5;9001:36;5005:295	5	12427	12429	1277
12429	里尔美术馆	Palais des Beaux-Arts de Lille	13	0.2;0.7	0	0	0	1502	881	0	0	0	0	834	264041077	200000	1:5;9001:36;5005:295	5	12428	12430	1277
12430	里尔大教堂	cathédrale Notre Dame de la Treille	13	0.68;0.4	0	0	1401	0	881	0	0	0	0	715	264305118	200000	1:5;9001:36;5005:295	5	12429	12431	1277
12431	里尔老证券交易所	Vieille Bourse de Lille	13	0.65;0.75	0	1202	1402	0	0	0	0	0	0	625	264569423	200000	1:5;9001:36;5005:296	5	12430	12432	1277
12432	现代艺术博物馆	La Piscine Musée d'Art et d'Industrie	13	0.68;0.2	1102	0	0	0	880	0	0	0	0	625	264833992	200000	1:5;9001:36;5005:296	5	12431	12433	1277
12433	星形堡垒	Citadelle de Lille	13	0.1;0.9	1101	1203	0	0	0	0	0	0	0	625	265098826	200000	1:5;9001:36;5005:296	5	12432	12434	1277
12434	戴高乐故居	Maison natale de Charles de Gaulle	13	0.6;0.95	1102	1203	0	0	0	0	0	0	0	556	265363925	200000	1:5;9001:36;5005:296	5	12433	12435	1277
12435	圣莫里斯教堂	Saint Maurice's Church	13	0.68;0.56	0	1202	0	1501	0	0	0	0	0	500	265629289	200000	1:5;9001:36;5005:296	5	12434	12436	1277
12436	热奥弗鲁瓦基查尔球场	Stade Geoffroy-Guichard	13	0.2;0.2	0	1202	0	0	0	885	0	0	0	1000	265895000	200000	1:5;9001:36;5005:297	5	12435	12437	1278
12437	埃萨卢瓦城堡	Château d'Essalois	13	0.2;0.7	0	1203	0	0	887	0	0	0	0	834	266160895	200000	1:5;9001:36;5005:297	5	12436	12438	1278
12438	皮拉国家公园	Parc du Pilat	13	0.68;0.4	0	1201	0	0	885	0	0	0	0	715	266427056	200000	1:5;9001:36;5005:297	5	12437	12439	1278
12439	格朗热城堡	Château de Grangent	13	0.65;0.75	1101	0	0	1502	0	0	0	0	0	625	266693483	200000	1:5;9001:36;5005:297	5	12438	12440	1278
12440	让·饶勒斯广场	Place Jean Jaurès	13	0.68;0.2	0	1203	0	0	0	889	0	0	0	625	266960176	200000	1:5;9001:36;5005:297	5	12439	12441	1278
12441	罗谢泰莱埃城堡	Château de Rochetaillée	13	0.1;0.9	0	1203	0	0	0	0	890	0	0	625	267227136	200000	1:5;9001:36;5005:298	5	12440	12442	1278
12442	设计城	Cité du design	13	0.6;0.95	1101	0	0	0	0	0	890	0	0	556	267494363	200000	1:5;9001:36;5005:298	5	12441	12443	1278
12443	库里奥公园 - 矿山博物馆	Parc Couriot- Musée de la Mine	13	0.68;0.56	0	0	1401	1501	0	0	0	0	0	500	267761857	200000	1:5;9001:36;5005:298	5	12442	12444	1278
12444	法国海军博物馆	Musée de la Marine Toulon	13	0.2;0.2	1101	0	0	0	892	0	0	0	0	1000	268029700	200000	1:5;9001:36;5005:298	5	12443	12445	1279
12445	法隆山	Mont Faron	13	0.2;0.7	1102	0	0	0	0	895	0	0	0	834	268297730	200000	1:5;9001:36;5005:298	5	12444	12446	1279
12446	土伦港	Rade de Toulon	13	0.68;0.4	0	1203	0	0	0	891	0	0	0	715	268566028	200000	1:5;9001:36;5005:299	5	12445	12447	1279
12447	博尔姆莱米莫萨	Bormes les Mimosa	13	0.65;0.75	0	0	1401	0	0	892	0	0	0	625	268834594	200000	1:5;9001:36;5005:299	5	12446	12448	1279
12448	照相博物馆	Maison de la Photographie	13	0.68;0.2	0	0	1401	0	895	0	0	0	0	625	269103429	200000	1:5;9001:36;5005:299	5	12447	12449	1279
12449	艺术博物馆	Musee d'Art	13	0.1;0.9	1102	0	1401	0	0	0	0	0	0	625	269372532	200000	1:5;9001:36;5005:299	5	12448	12450	1279
12450	耶尔	Hyères	13	0.6;0.95	0	0	0	1502	893	0	0	0	0	556	269641905	200000	1:5;9001:36;5005:299	5	12449	12451	1279
12451	普罗旺斯登陆与解放纪念馆	Mémorial du Débarquement et de la Libération de Provence	13	0.68;0.56	0	0	1401	0	895	0	0	0	0	500	269911547	200000	1:5;9001:36;5005:300	5	12450	12452	1279
12452	布雷斯特城堡和航海博物馆	Château de Brest et Musée National	13	0.2;0.2	0	0	0	1501	0	0	896	0	0	1000	270181500	200000	1:5;9001:37;5005:300	5	12451	12453	1280
12453	光复桥	Pont de Recouvrance	13	0.2;0.7	0	1202	0	1501	0	0	0	0	0	834	270451682	200000	1:5;9001:37;5005:300	5	12452	12454	1280
12454	布雷斯特贸易港	Port de Commerce de Brest	13	0.68;0.4	0	0	1401	0	0	899	0	0	0	715	270722134	200000	1:5;9001:37;5005:300	5	12453	12455	1280
12455	布雷斯特海洋公园	Océanopolis	13	0.65;0.75	1101	0	0	1502	0	0	0	0	0	625	270992856	200000	1:5;9001:37;5005:300	5	12454	12456	1280
12456	布雷斯特国家植物园	Jardin du Conservatoire Botanique National de Brest	13	0.68;0.2	1101	0	0	0	897	0	0	0	0	625	271263849	200000	1:5;9001:37;5005:301	5	12455	12457	1280
12457	圣马修岬角	La Pointe Saint-Mathieu	13	0.1;0.9	1102	0	0	1502	0	0	0	0	0	625	271535113	200000	1:5;9001:37;5005:301	5	12456	12458	1280
12458	科绅岬角	La Pointe de Corsen	13	0.6;0.95	1102	0	0	0	899	0	0	0	0	556	271806648	200000	1:5;9001:37;5005:301	5	12457	12459	1280
12459	布雷斯特火车站	Gare de Brest	13	0.68;0.56	0	0	0	1501	0	0	895	0	0	500	272078455	200000	1:5;9001:37;5005:301	5	12458	12460	1280
12460	巴士底城堡	Panorama du fort de la Bastille	11	0.2;0.15	1101	0	0	0	900	0	0	0	0	1000	272350600	200000	1:5;9001:37;5005:301	5	12459	12461	1281
12461	格勒诺布尔博物馆	Musée de Grenoble	11	0.1;0.35	0	0	0	1502	0	0	900	0	0	834	272622951	200000	1:5;9001:37;5005:302	5	12460	12462	1281
12462	城市公园	Jardin de Ville	11	0.5;0.3	1102	0	0	0	0	0	901	0	0	834	272895574	200000	1:5;9001:37;5005:302	5	12461	12463	1281
12463	多菲内博物馆	Musée Dauphinois	11	0.1;0.7	1101	0	0	0	0	0	904	0	0	834	273168470	200000	1:5;9001:37;5005:302	5	12462	12464	1281
12464	圣安德列教堂	Collégiale Saint-André	11	0.67;0.14	0	0	1401	0	0	900	0	0	0	715	273441638	200000	1:5;9001:37;5005:302	5	12463	12465	1281
12465	格勒诺布尔自然历史博物馆	Muséum d'Histoire Naturelle de Grenoble	11	0.1;0.89	1101	1201	0	0	0	0	0	0	0	715	273715080	200000	1:5;9001:37;5005:302	5	12464	12466	1281
12466	维济耶城堡	Château de Vizille	11	0.66;0.7	1102	0	0	0	0	0	905	0	0	715	273988795	200000	1:5;9001:37;5005:303	5	12465	12467	1281
12467	老主教博物馆	Musée de l'Ancien évêché	11	0.68;0.45	0	0	0	1501	0	905	0	0	0	625	274262784	200000	1:5;9001:37;5005:303	5	12466	12468	1281
12468	法国查尔特勒修会博物馆	Musée de la Grande Chartreuse	12	0.6;0.95	0	1203	1401	0	0	0	0	0	0	556	274537047	200000	1:5;9001:37;5005:303	5	12467	12469	1281
12469	1940年敦刻尔克大撤退主题博物馆	Museum Dunkerque 1940 Operation Dynamo	11	0.2;0.15	0	1202	1401	0	0	0	0	0	0	1000	274537100	200000	1:5;9001:37;5005:303	5	12468	12470	1282
12470	海事博物馆	Musee Portuaire	11	0.1;0.35	0	1202	0	0	0	0	908	0	0	834	274811637	200000	1:5;9001:37;5005:303	5	12469	12471	1282
12471	让巴尔特雕塑	Statue de Jean Bart	11	0.5;0.3	0	0	0	1502	0	908	0	0	0	834	275086449	200000	1:5;9001:37;5005:304	5	12470	12472	1282
12472	当代艺术中心	Fond Régional d\'Art Contemporain	11	0.1;0.7	1102	1201	0	0	0	0	0	0	0	834	275361535	200000	1:5;9001:37;5005:304	5	12471	12473	1282
12473	北加莱美术学院敦克尔克分校	ESA	11	0.67;0.14	1101	0	0	0	0	910	0	0	0	715	275636897	200000	1:5;9001:37;5005:304	5	12472	12474	1282
12474	圣马丁教堂	Église Saint-Martin	11	0.1;0.89	0	0	0	1502	0	0	905	0	0	715	275912534	200000	1:5;9001:37;5005:304	5	12473	12475	1282
12475	敦刻尔克灯塔	Phare de Dunkerque	11	0.66;0.7	1102	0	0	0	0	905	0	0	0	715	276188447	300000	1:5;9001:37;5005:304	5	12474	12476	1282
12476	圣伯努瓦教堂	Église Saint-Benoît	11	0.68;0.45	0	0	1401	0	905	0	0	0	0	625	276464635	300000	1:5;9001:37;5005:305	5	12475	12477	1282
12477	濱海公園	Parc de la Marine	12	0.6;0.95	0	1202	1401	0	0	0	0	0	0	556	276741100	300000	1:5;9001:37;5005:305	5	12476	12478	1282
12478	昂热城堡	Château d'Angers	11	0.2;0.15	0	1203	1401	0	0	0	0	0	0	1000	276741100	300000	1:5;9001:37;5005:305	5	12477	12479	1283
12479	昂热主座教堂	Cathedrale St-Maurice	11	0.1;0.35	0	0	1401	1501	0	0	0	0	0	834	277017841	300000	1:5;9001:37;5005:305	5	12478	12480	1283
12480	昂热美术馆	Musée des Beaux-Arts Angers	11	0.5;0.3	0	1202	0	0	0	915	0	0	0	834	277294859	300000	1:5;9001:37;5005:305	5	12479	12481	1283
